LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_PAYEMENT,SEX_Female,SEX_Male,EDUCATION_Graduate_school,EDUCATION_High_school,EDUCATION_Others,EDUCATION_University,MARRIAGE_Married,MARRIAGE_Others,MARRIAGE_Single,PAY_0_Pay_delay>=1,PAY_0_Pay_duly,PAY_2_Pay_delay>=1,PAY_2_Pay_duly,PAY_3_Pay_delay>=1,PAY_3_Pay_duly,PAY_4_Pay_delay>=1,PAY_4_Pay_duly,PAY_5_Pay_delay>=1,PAY_5_Pay_duly,PAY_6_Pay_delay>=1,PAY_6_Pay_duly
30000.0,49,28806.0,13406.0,14485.0,15936.0,16370.0,17105.0,1600.0,1600.0,2000.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
290000.0,43,294475.0,295310.0,290951.0,237255.0,241778.0,236917.0,12021.0,11212.0,8503.0,9047.0,9003.0,10014.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
280000.0,29,2187.0,1461.0,53603.0,976.0,20825.0,1159.0,1469.0,53871.0,981.0,20929.0,1164.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,22,44531.0,50863.0,49555.0,34644.0,28867.0,28983.0,7178.0,0.0,1656.0,944.0,967.0,1112.0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
220000.0,38,209044.0,211453.0,217237.0,198681.0,202479.0,206221.0,7705.0,9656.0,7189.0,7404.0,7490.0,7517.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
70000.0,30,71856.0,71916.0,71442.0,68144.0,68671.0,68863.0,3377.0,3504.0,2620.0,2791.0,2639.0,2859.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
60000.0,24,27295.0,27403.0,23837.0,23078.0,22618.0,23950.0,1724.0,1600.0,1000.0,1000.0,2500.0,1300.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
140000.0,27,62986.0,64498.0,63093.0,58650.0,54946.0,53773.0,5000.0,3000.0,5000.0,3000.0,3000.0,3000.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
170000.0,36,75960.0,64683.0,51184.0,37938.0,25292.0,12646.0,2000.0,0.0,0.0,0.0,0.0,173869.0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
350000.0,40,28194.0,29334.0,30900.0,0.0,223.0,223.0,1500.0,2000.0,0.0,223.0,223.0,223.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
400000.0,34,43711.0,37077.0,70369.0,15283.0,17668.0,4841.0,37954.0,71577.0,15973.0,18285.0,4875.0,647.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
230000.0,32,44734.0,47178.0,29582.0,38426.0,42500.0,43531.0,10120.0,20000.0,10000.0,5000.0,5000.0,5000.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
80000.0,36,59223.0,26241.0,10387.0,74864.0,74305.0,0.0,1141.0,10725.0,74864.0,1486.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
150000.0,45,390.0,390.0,390.0,390.0,285.0,-105.0,390.0,390.0,390.0,285.0,0.0,1668.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
70000.0,62,70457.0,73562.0,71818.0,70579.0,33946.0,34701.0,6454.0,0.0,3075.0,1214.0,1301.0,1626.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
170000.0,42,3480.0,316.0,316.0,316.0,948.0,632.0,316.0,316.0,316.0,948.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
130000.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
20000.0,22,7130.0,8185.0,9084.0,8667.0,8848.0,5328.0,1177.0,1076.0,249.0,258.0,500.0,500.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
70000.0,40,5481.0,6495.0,7514.0,8582.0,9038.0,9490.0,1113.0,1132.0,1200.0,600.0,600.0,600.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
360000.0,29,3307.0,0.0,0.0,0.0,0.0,1131.0,0.0,0.0,0.0,0.0,1131.0,3409.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
30000.0,25,7593.0,9634.0,4476.0,8830.0,8153.0,6422.0,2379.0,7.0,7002.0,13.0,155.0,1.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
340000.0,38,15065.0,41951.0,86114.0,82049.0,57667.0,80767.0,41951.0,50000.0,30000.0,5000.0,80767.0,10000.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
200000.0,40,185696.0,181236.0,185410.0,189069.0,197736.0,183299.0,0.0,8600.0,8300.0,13257.0,917.0,7000.0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
220000.0,25,142714.0,270596.0,52682.0,23243.0,18101.0,27036.0,7200.0,3200.0,1200.0,1000.0,25000.0,2000.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
180000.0,26,10874.0,9324.0,7738.0,6369.0,6109.0,7603.0,2000.0,2000.0,2000.0,3109.0,5000.0,5520.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,23,48025.0,47611.0,44249.0,29321.0,29309.0,29739.0,2122.0,1815.0,1184.0,1206.0,1411.0,904.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,28,47605.0,47553.0,47205.0,45686.0,43629.0,46909.0,2300.0,2000.0,2000.0,2000.0,4000.0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
230000.0,30,63064.0,62725.0,61465.0,57637.0,58172.0,57560.0,2800.0,2158.0,2610.0,2022.0,2064.0,2038.0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1
50000.0,29,48712.0,98492.0,50095.0,49057.0,17426.0,17789.0,2128.0,2477.0,2409.0,769.0,792.0,659.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
390000.0,28,1421.0,1286.0,2123.0,2219.0,1205.0,3343.0,1294.0,2133.0,2230.0,1209.0,3365.0,2151.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,29,27878.0,28908.0,29922.0,30517.0,31164.0,32677.0,1484.0,1498.0,1093.0,1139.0,2039.0,1800.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
30000.0,41,25594.0,21485.0,22320.0,23933.0,22742.0,2500.0,0.0,1300.0,5000.0,945.0,1850.0,1060.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
200000.0,39,0.0,21801.0,62433.0,-82.0,16550.0,5239.0,21801.0,42745.0,0.0,16632.0,5265.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1
470000.0,34,57566.0,55340.0,43455.0,33039.0,18638.0,14202.0,5344.0,3457.0,1520.0,1659.0,2208.0,75938.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
430000.0,42,38495.0,11935.0,32878.0,115683.0,84049.0,37210.0,11935.0,32887.0,115683.0,0.0,37210.0,29559.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
200000.0,34,3600.0,-4.0,-4.0,752.0,0.0,2718.0,4.0,0.0,756.0,0.0,2718.0,2722.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,26,26708.0,25230.0,26999.0,27748.0,28351.0,28864.0,2000.0,3000.0,1500.0,1200.0,1136.0,1032.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
200000.0,25,22371.0,24569.0,28630.0,29962.0,30733.0,39192.0,2569.0,4500.0,1800.0,2000.0,9000.0,5000.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
150000.0,35,102007.0,93116.0,84302.0,74986.0,67369.0,60434.0,5000.0,5045.0,2563.0,3006.0,3000.0,2218.0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
200000.0,46,103138.0,94638.0,88227.0,82087.0,75285.0,78872.0,3929.0,4000.0,4000.0,3000.0,13000.0,13000.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
160000.0,25,31400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
20000.0,37,11551.0,9181.0,7266.0,11282.0,3303.0,2350.0,1102.0,2100.0,1000.0,132.0,47.0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
200000.0,49,91140.0,93011.0,90634.0,95464.0,99894.0,98171.0,4200.0,0.0,7260.0,6100.0,0.0,3800.0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
30000.0,24,25063.0,22275.0,0.0,517.0,25420.0,24863.0,1545.0,0.0,1517.0,25420.0,0.0,980.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
50000.0,56,48836.0,48049.0,47060.0,19171.0,18624.0,18923.0,2000.0,2000.0,1000.0,1000.0,1000.0,1000.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
60000.0,29,41387.0,42117.0,41140.0,42110.0,42988.0,43841.0,1685.0,0.0,1655.0,1707.0,1718.0,1775.0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
20000.0,26,16385.0,17518.0,19302.0,18818.0,19052.0,9097.0,1700.0,2484.0,1000.0,475.0,363.0,4000.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
230000.0,32,167419.0,16968.0,7226.0,1469.0,690.0,388.0,76.0,3742.0,1546.0,0.0,388.0,910.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
220000.0,27,375.0,750.0,375.0,375.0,750.0,375.0,750.0,0.0,375.0,750.0,0.0,420.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
230000.0,31,903.0,1711.0,1292.0,885.0,1292.0,795.0,1711.0,1292.0,885.0,1292.0,795.0,1035.0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
20000.0,36,16419.0,17139.0,20159.0,19533.0,19928.0,19695.0,1300.0,3300.0,0.0,1000.0,1000.0,900.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
80000.0,31,51160.0,54207.0,52775.0,53906.0,60099.0,61402.0,4500.0,0.0,2000.0,7100.0,2400.0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
150000.0,28,22943.0,18989.0,19961.0,16549.0,14227.0,15380.0,1335.0,1307.0,1178.0,1500.0,1500.0,1000.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,33,16149.0,13662.0,14675.0,14967.0,15282.0,15585.0,1223.0,1236.0,528.0,548.0,550.0,569.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
200000.0,32,141634.0,145060.0,148817.0,154033.0,155435.0,151806.0,5700.0,6000.0,7600.0,5421.0,5400.0,5316.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
140000.0,36,100594.0,78372.0,91502.0,90859.0,88616.0,88450.0,3000.0,30000.0,4000.0,4000.0,3400.0,3300.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
280000.0,46,0.0,0.0,26330.0,6880.0,797.0,4898.0,0.0,26330.0,6880.0,797.0,4898.0,3680.0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1
360000.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
150000.0,49,6338.0,8460.0,1682.0,7898.0,3336.0,975.0,8470.0,1682.0,7898.0,3336.0,975.0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
20000.0,32,17044.0,16478.0,19098.0,18397.0,18696.0,38282.0,0.0,3200.0,0.0,700.0,700.0,500.0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
270000.0,52,18758.0,4937.0,2000.0,9078.0,5058.0,6177.0,4937.0,2000.0,9078.0,0.0,6177.0,4600.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1
50000.0,27,45632.0,42750.0,39776.0,33164.0,34781.0,30231.0,1837.0,2500.0,1390.0,2007.0,2000.0,2000.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
30000.0,33,29574.0,26663.0,27731.0,56359.0,28847.0,13030.0,28000.0,2336.0,2000.0,2546.0,1000.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
230000.0,28,1190.0,1716.0,0.0,1012.0,0.0,753.0,1716.0,0.0,1012.0,0.0,753.0,7600.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
130000.0,29,-190.0,-9850.0,-9850.0,10311.0,10161.0,7319.0,0.0,0.0,20161.0,0.0,7319.0,13899.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
280000.0,23,262579.0,235354.0,199360.0,193888.0,193132.0,188016.0,6453.0,6000.0,5334.0,5397.0,5400.0,5894.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,58,60524.0,61627.0,56937.0,51506.0,45058.0,37598.0,2200.0,2297.0,1751.0,1086.0,3307.0,1142.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
240000.0,34,1731.0,6763.0,0.0,5717.0,10134.0,1045.0,6763.0,5717.0,0.0,10134.0,1045.0,6585.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
60000.0,28,42243.0,37131.0,38136.0,38903.0,41483.0,40257.0,7773.0,1628.0,1395.0,3210.0,0.0,2000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
90000.0,27,28206.0,27459.0,28514.0,29733.0,30138.0,33248.0,0.0,1800.0,2000.0,1200.0,3600.0,0.0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
20000.0,25,1828.0,2835.0,5270.0,5040.0,5304.0,5777.0,1200.0,2500.0,0.0,500.0,558.0,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
90000.0,27,3382.0,4983.0,3396.0,1457.0,750.0,3091.0,4983.0,3396.0,1464.0,750.0,3091.0,5943.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
360000.0,36,0.0,394.0,11142.0,0.0,0.0,0.0,394.0,11253.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
110000.0,42,116292.0,118781.0,121030.0,119267.0,116142.0,113887.0,5836.0,5780.0,5000.0,4206.0,5000.0,5000.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
120000.0,26,103452.0,104546.0,105326.0,111987.0,112652.0,114337.0,4000.0,4000.0,10000.0,4000.0,5000.0,4200.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
80000.0,51,1041.0,780.0,390.0,992.0,602.0,-178.0,1000.0,0.0,992.0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1
360000.0,26,1968.0,459.0,2500.0,0.0,0.0,0.0,463.0,2500.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
200000.0,27,58725.0,76287.0,22869.0,30268.0,54466.0,37127.0,30229.0,22946.0,30684.0,54589.0,37208.0,55031.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
70000.0,25,70963.0,71056.0,70850.0,70823.0,71006.0,70828.0,2527.0,2615.0,2500.0,3000.0,2600.0,3000.0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
110000.0,37,14519.0,16982.0,16002.0,15262.0,15626.0,14465.0,3536.0,3.0,521.0,1000.0,520.0,325.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
30000.0,39,18557.0,19643.0,20721.0,21867.0,24291.0,23766.0,1700.0,1700.0,1800.0,3100.0,0.0,565.0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0
280000.0,29,105403.0,51190.0,44598.0,38322.0,38255.0,31427.0,3109.0,1369.0,3002.0,3005.0,1505.0,2000.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
310000.0,39,11819.0,14300.0,18731.0,23078.0,27354.0,31725.0,3000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
530000.0,35,339912.0,335081.0,333120.0,304353.0,282876.0,288945.0,12188.0,12639.0,11123.0,9600.0,10028.0,16947.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,28,48433.0,49608.0,45568.0,9742.0,8790.0,6591.0,2000.0,1500.0,442.0,300.0,238.0,500.0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
60000.0,30,921.0,1498.0,749.0,749.0,58852.0,6295.0,1498.0,0.0,749.0,58852.0,6295.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
170000.0,38,151050.0,148362.0,142223.0,126060.0,123978.0,120689.0,6000.0,5012.0,5000.0,5000.0,5000.0,5000.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
260000.0,46,28700.0,29484.0,28592.0,16869.0,12713.0,10420.0,15000.0,10000.0,3000.0,12713.0,10420.0,12532.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
30000.0,22,0.0,2343.0,126.0,4462.0,0.0,150.0,2343.0,0.0,4462.0,0.0,150.0,860.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
80000.0,40,2667.0,2035.0,32194.0,1729.0,590.0,9628.0,2035.0,32194.0,1729.0,590.0,9628.0,16059.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
30000.0,58,9819.0,10873.0,9646.0,9995.0,10371.0,5139.0,1230.0,1100.0,419.0,600.0,500.0,500.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
250000.0,36,168899.0,174479.0,157088.0,136787.0,139385.0,122947.0,10000.0,8300.0,5200.0,5500.0,5000.0,5000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
70000.0,44,34135.0,27683.0,28311.0,24094.0,21317.0,9736.0,2020.0,5000.0,3011.0,1500.0,1000.0,1000.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
80000.0,39,-224.0,1357.0,3446.0,4969.0,0.0,2650.0,1581.0,3466.0,4969.0,0.0,2650.0,935.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
180000.0,47,4164.0,701.0,411.0,955.0,416.0,2408.0,701.0,411.0,960.0,416.0,2408.0,1609.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
90000.0,33,76395.0,79168.0,84904.0,87914.0,90043.0,91534.0,4000.0,8000.0,5348.0,3700.0,3128.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
240000.0,37,191748.0,169943.0,137358.0,132792.0,135652.0,139389.0,7000.0,4883.0,4753.0,5000.0,6000.0,6000.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
50000.0,23,45078.0,44291.0,39408.0,29689.0,23879.0,23355.0,3000.0,3000.0,947.0,1000.0,837.0,866.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
20000.0,25,20873.0,20240.0,20365.0,19565.0,9928.0,12758.0,4.0,1378.0,1203.0,15460.0,3000.0,2000.0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
50000.0,29,13200.0,12930.0,12684.0,12050.0,11005.0,9952.0,1506.0,1521.0,1148.0,364.0,355.0,390.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
130000.0,31,32215.0,33690.0,34859.0,34051.0,32827.0,16702.0,2000.0,2000.0,2000.0,1000.0,2000.0,7131.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
230000.0,40,1215.0,225.0,5703.0,6560.0,11560.0,0.0,525.0,5703.0,1000.0,5000.0,0.0,7790.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
320000.0,29,146515.0,131130.0,123226.0,111975.0,95510.0,79385.0,4697.0,5920.0,4000.0,3012.0,3000.0,3000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
390000.0,34,91701.0,68587.0,101211.0,96725.0,125810.0,182122.0,60081.0,84908.0,121081.0,80000.0,85000.0,8000.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
140000.0,30,13626.0,21399.0,27923.0,32330.0,33374.0,38588.0,8399.0,6923.0,5330.0,2074.0,5588.0,20290.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10000.0,40,9135.0,0.0,1912.0,3071.0,4012.0,9882.0,0.0,1912.0,1200.0,1000.0,1000.0,1000.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
320000.0,32,75122.0,70308.0,51223.0,52371.0,54518.0,56601.0,4000.0,3000.0,2000.0,3000.0,3000.0,4000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
240000.0,29,358.0,176.0,0.0,540.0,100.0,2600.0,176.0,0.0,540.0,100.0,2600.0,704.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
