age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
50,Government,Some-college,Married,Husband,Blue-Collar,White,Male,7688,0,40,1
27,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
37,Private,Assoc,Married,Husband,Sales,White,Male,0,0,40,0
34,Government,Some-college,Married,Husband,White-Collar,Black,Male,0,0,40,1
23,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
42,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,16,0
78,Other/Unknown,School,Married,Husband,Other/Unknown,White,Male,0,0,40,0
40,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
28,Private,Some-college,Single,Unmarried,Blue-Collar,White,Male,0,0,48,0
17,Private,School,Single,Own-child,Blue-Collar,White,Female,0,0,23,0
38,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,45,1
30,Private,Assoc,Single,Not-in-family,Professional,Black,Male,0,0,40,0
30,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
32,Government,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,20,0
41,Self-Employed,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
54,Private,Some-college,Married,Husband,Blue-Collar,White,Male,3908,0,50,0
60,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,40,0
41,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
28,Private,Bachelors,Single,Unmarried,Sales,White,Male,0,0,65,0
41,Private,HS-grad,Married,Unmarried,Blue-Collar,White,Female,0,0,40,0
28,Government,Bachelors,Single,Not-in-family,Professional,White,Female,0,1669,40,0
51,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,50,1
38,Government,HS-grad,Married,Husband,Service,Asian-Pac-Islander,Male,0,0,54,1
25,Private,HS-grad,Single,Unmarried,White-Collar,White,Female,0,0,46,0
35,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
41,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
31,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
48,Private,Bachelors,Divorced,Unmarried,Sales,White,Female,0,0,44,0
35,Self-Employed,Bachelors,Separated,Not-in-family,Professional,White,Female,0,0,50,0
22,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
36,Private,Bachelors,Married,Husband,White-Collar,White,Male,5013,0,50,0
52,Private,Bachelors,Divorced,Unmarried,Professional,White,Female,0,0,40,1
22,Private,HS-grad,Single,Own-child,Blue-Collar,Black,Male,0,0,40,0
71,Government,Prof-school,Married,Husband,Service,White,Male,0,0,28,0
48,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,99999,0,50,1
19,Private,Some-college,Single,Own-child,Service,White,Male,0,0,14,0
24,Private,Some-college,Single,Own-child,Service,White,Male,0,0,40,0
31,Private,Assoc,Single,Own-child,Service,White,Male,0,0,45,0
35,Private,Bachelors,Married,Wife,Service,White,Female,0,0,32,0
60,Private,School,Married,Husband,Blue-Collar,White,Male,3137,0,40,0
29,Private,Bachelors,Married,Husband,Professional,White,Male,5013,0,40,0
63,Private,Some-college,Married,Husband,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,1
35,Self-Employed,HS-grad,Single,Unmarried,Service,White,Female,0,0,60,0
28,Private,Assoc,Single,Unmarried,Professional,Amer-Indian-Eskimo,Male,0,0,40,0
43,Government,Bachelors,Divorced,Unmarried,Professional,Black,Female,0,0,42,0
29,Private,Bachelors,Married,Other-relative,Sales,Asian-Pac-Islander,Male,0,0,40,0
36,Government,Bachelors,Single,Not-in-family,Service,White,Male,0,0,60,0
47,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,43,1
55,Government,HS-grad,Divorced,Unmarried,Service,White,Female,0,0,38,0
39,Private,Bachelors,Married,Husband,Sales,White,Male,3464,0,40,0
33,Government,Some-college,Single,Not-in-family,Service,White,Male,0,0,40,0
46,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
38,Self-Employed,Bachelors,Married,Wife,White-Collar,White,Female,0,0,28,1
36,Self-Employed,School,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
73,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
36,Private,Some-college,Single,Unmarried,Blue-Collar,White,Male,0,0,45,0
31,Private,Some-college,Married,Husband,Blue-Collar,White,Male,5178,0,40,1
71,Private,Prof-school,Married,Husband,Professional,White,Male,0,0,16,0
47,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,38,0
49,Private,School,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,32,0
28,Private,Bachelors,Single,Own-child,Professional,White,Female,0,1564,40,1
46,Government,Bachelors,Single,Not-in-family,Professional,Black,Female,0,0,40,0
37,Private,Masters,Single,Unmarried,Professional,White,Female,0,0,40,0
45,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,1887,40,1
30,Private,Some-college,Married,Husband,Sales,White,Male,0,0,44,0
39,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,1
48,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
55,Government,Masters,Married,Husband,Professional,White,Male,7688,0,45,1
39,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,60,0
17,Private,School,Single,Own-child,Service,White,Female,0,1602,12,0
74,Private,Bachelors,Widowed,Not-in-family,Service,White,Female,0,0,8,0
48,Private,HS-grad,Divorced,Not-in-family,Service,White,Female,0,0,35,0
21,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,15,0
44,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,40,1
51,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,1
45,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Male,0,0,40,1
52,Private,Prof-school,Married,Wife,Professional,White,Female,3103,0,30,1
31,Private,HS-grad,Married,Husband,Service,White,Male,0,0,65,0
36,Private,School,Divorced,Unmarried,Blue-Collar,White,Female,0,0,40,0
47,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,56,1
37,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,35,0
25,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,40,0
35,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,55,0
30,Private,HS-grad,Single,Unmarried,White-Collar,White,Female,0,0,24,0
24,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
55,Private,School,Divorced,Unmarried,Blue-Collar,White,Female,99999,0,37,1
56,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
30,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
60,Government,Some-college,Married,Husband,Service,White,Male,0,0,40,0
20,Private,Some-college,Single,Unmarried,Sales,Black,Female,0,0,30,0
19,Private,Some-college,Single,Not-in-family,Sales,White,Female,0,0,28,0
41,Private,HS-grad,Single,Not-in-family,Service,Black,Female,0,0,40,0
23,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,53,0
45,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
20,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,23,0
57,Self-Employed,Masters,Married,Husband,Service,White,Male,0,0,38,1
43,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
37,Private,School,Single,Own-child,Blue-Collar,White,Female,0,0,25,0
43,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,35,0
31,Private,Assoc,Married,Husband,Sales,White,Male,99999,0,40,1
60,Private,Assoc,Married,Husband,Blue-Collar,White,Male,4064,0,40,0
20,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
27,Private,HS-grad,Single,Own-child,Sales,Amer-Indian-Eskimo,Male,0,0,20,0
54,Other/Unknown,School,Married,Husband,Other/Unknown,White,Male,0,0,40,0
66,Other/Unknown,Assoc,Widowed,Not-in-family,Other/Unknown,White,Female,0,0,40,0
27,Self-Employed,Some-college,Single,Not-in-family,Service,Black,Male,0,0,40,0
42,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Female,0,0,55,1
65,Government,School,Widowed,Other-relative,Service,White,Female,0,0,24,0
47,Government,Some-college,Married,Husband,Blue-Collar,White,Male,0,1887,40,1
49,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,60,1
50,Government,Assoc,Divorced,Not-in-family,Professional,White,Female,0,0,40,0
28,Private,School,Single,Own-child,Blue-Collar,Black,Female,0,0,24,0
49,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
29,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
49,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
37,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
17,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,30,0
33,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,1
46,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
28,Private,Bachelors,Single,Own-child,Professional,White,Female,0,0,15,0
33,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
28,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,40,0
43,Government,Bachelors,Single,Own-child,Professional,White,Male,99999,0,60,1
44,Government,Masters,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
53,Private,Bachelors,Divorced,Not-in-family,Professional,White,Female,0,0,50,1
32,Private,Some-college,Separated,Not-in-family,Service,White,Female,0,0,38,0
40,Private,Some-college,Married,Husband,Sales,White,Male,0,0,60,0
42,Self-Employed,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
30,Private,School,Separated,Not-in-family,Blue-Collar,White,Male,0,0,40,0
36,Self-Employed,School,Single,Own-child,Blue-Collar,White,Male,0,0,75,0
24,Private,Bachelors,Single,Own-child,White-Collar,White,Male,0,0,40,0
59,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,40,0
40,Self-Employed,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,65,1
17,Private,School,Single,Own-child,White-Collar,White,Female,0,0,24,0
22,Private,HS-grad,Single,Own-child,Blue-Collar,Black,Male,0,0,40,0
60,Private,HS-grad,Married,Husband,Service,White,Male,0,2042,34,0
46,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,99,1
33,Private,Some-college,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
21,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
57,Private,School,Divorced,Not-in-family,Service,Amer-Indian-Eskimo,Female,0,0,20,0
41,Government,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
51,Private,Assoc,Married,Husband,Professional,White,Male,0,0,40,1
28,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,35,0
36,Private,School,Single,Unmarried,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,65,0
41,Private,Some-college,Divorced,Own-child,White-Collar,Black,Female,0,0,40,0
31,Private,Assoc,Divorced,Unmarried,Blue-Collar,White,Female,0,0,40,0
23,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,1
48,Government,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,30,0
50,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,0
40,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,50,1
26,Private,Some-college,Separated,Own-child,Sales,Amer-Indian-Eskimo,Male,2597,0,48,0
18,Private,School,Single,Own-child,Service,White,Female,0,0,20,0
56,Other/Unknown,HS-grad,Divorced,Own-child,Other/Unknown,White,Male,0,0,40,0
59,Self-Employed,School,Married,Husband,Service,White,Male,2580,0,15,0
31,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
36,Government,Some-college,Single,Unmarried,White-Collar,Black,Female,0,0,48,0
43,Private,School,Divorced,Unmarried,Service,White,Female,0,0,40,0
28,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,50,0
41,Other/Unknown,HS-grad,Divorced,Unmarried,Other/Unknown,White,Female,0,0,40,0
76,Private,School,Widowed,Not-in-family,Service,White,Male,0,0,30,0
20,Private,HS-grad,Single,Own-child,Service,White,Male,0,0,23,0
57,Private,School,Married,Husband,Service,Other,Male,0,0,40,0
26,Private,HS-grad,Married,Wife,Blue-Collar,Black,Female,0,0,40,0
22,Private,Assoc,Married,Husband,Service,White,Male,0,0,40,0
58,Other/Unknown,School,Married,Unmarried,Other/Unknown,Amer-Indian-Eskimo,Male,0,0,40,0
26,Government,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,80,0
60,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,1
50,Private,Some-college,Divorced,Not-in-family,Sales,White,Female,0,0,40,0
65,Private,HS-grad,Widowed,Not-in-family,Service,White,Female,0,0,15,0
33,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,55,0
38,Private,HS-grad,Divorced,Own-child,Blue-Collar,White,Male,0,0,40,0
24,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,1579,50,0
21,Private,School,Single,Own-child,Blue-Collar,Black,Male,0,0,40,0
56,Government,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,60,0
28,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
55,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,38,0
23,Private,HS-grad,Separated,Unmarried,Service,White,Female,0,0,40,0
35,Self-Employed,HS-grad,Single,Not-in-family,White-Collar,White,Male,4650,0,50,0
35,Government,Bachelors,Married,Husband,Sales,Asian-Pac-Islander,Male,7298,0,40,1
51,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,1672,55,0
30,Private,HS-grad,Married,Own-child,Blue-Collar,Asian-Pac-Islander,Male,3411,0,40,0
21,Government,Some-college,Single,Not-in-family,Service,White,Female,0,0,32,0
33,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
25,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
37,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,3103,0,50,1
27,Private,Assoc,Single,Not-in-family,Sales,White,Female,0,0,40,0
18,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,30,0
51,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
42,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
43,Private,Bachelors,Married,Husband,White-Collar,White,Male,99999,0,50,1
29,Private,Assoc,Married,Husband,Sales,White,Male,2885,0,40,0
17,Private,School,Single,Own-child,Sales,White,Male,0,0,20,0
41,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,50,1
36,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
51,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
64,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,22,0
41,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,40,1
38,Private,Masters,Single,Unmarried,Professional,Asian-Pac-Islander,Female,0,0,40,1
36,Government,Some-college,Divorced,Unmarried,Service,Black,Female,0,0,20,0
24,Private,School,Single,Own-child,Blue-Collar,Black,Male,0,0,40,0
34,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,48,1
18,Government,HS-grad,Single,Own-child,White-Collar,Black,Female,0,0,20,0
26,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,39,0
40,Government,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
33,Government,HS-grad,Divorced,Unmarried,Blue-Collar,White,Female,0,0,43,0
37,Private,School,Married,Husband,Blue-Collar,White,Male,3781,0,50,0
33,Private,HS-grad,Married,Husband,Service,White,Male,7688,0,48,1
21,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,3325,0,60,0
50,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,36,0
23,Private,Bachelors,Single,Own-child,White-Collar,White,Female,1055,0,10,0
43,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
20,Other/Unknown,Assoc,Single,Not-in-family,Other/Unknown,White,Male,0,0,20,0
49,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,40,1
49,Self-Employed,Masters,Married,Husband,White-Collar,White,Male,5178,0,40,1
28,Self-Employed,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,80,0
35,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,45,0
39,Private,Some-college,Divorced,Not-in-family,Service,White,Female,0,0,40,0
39,Government,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,1
33,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
39,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,35,0
24,Self-Employed,Some-college,Single,Not-in-family,Service,White,Female,0,0,50,0
29,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,2407,0,40,0
67,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,20,1
38,Self-Employed,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,99,0
37,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Male,0,0,40,0
46,Private,Prof-school,Married,Husband,Professional,White,Male,15024,0,45,1
33,Other/Unknown,HS-grad,Single,Not-in-family,Other/Unknown,White,Male,0,0,40,0
30,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
31,Private,Assoc,Married,Husband,Professional,White,Male,0,0,40,0
32,Private,Bachelors,Single,Not-in-family,Sales,White,Female,0,1590,40,0
43,Government,Doctorate,Married,Wife,Professional,White,Female,0,0,40,1
30,Private,Bachelors,Single,Not-in-family,Professional,Black,Male,0,0,50,1
55,Private,Some-college,Divorced,Not-in-family,Service,White,Male,0,0,40,0
29,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,1740,70,0
34,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
49,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
31,Government,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
18,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,15,0
47,Self-Employed,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,60,0
18,Private,School,Single,Own-child,Sales,White,Male,0,0,10,0
26,Private,Bachelors,Single,Not-in-family,Professional,Asian-Pac-Islander,Male,4650,0,40,0
32,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,42,0
61,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,54,0
37,Private,Bachelors,Married,Husband,Professional,Other,Male,0,0,50,1
28,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,50,0
34,Private,Bachelors,Single,Own-child,Sales,Black,Female,0,0,40,0
58,Private,Bachelors,Married,Husband,White-Collar,White,Male,7688,0,50,1
48,Self-Employed,Masters,Married,Not-in-family,Sales,Asian-Pac-Islander,Male,0,0,50,0
47,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
29,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
38,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
37,Private,Masters,Divorced,Unmarried,White-Collar,White,Male,0,0,60,1
42,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,45,1
31,Private,Some-college,Single,Not-in-family,Service,White,Male,0,0,40,0
34,Self-Employed,Masters,Single,Not-in-family,White-Collar,White,Female,4787,0,45,1
44,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,1887,60,1
31,Self-Employed,Masters,Divorced,Not-in-family,Professional,White,Male,0,1590,60,0
33,Private,Prof-school,Married,Husband,Professional,Asian-Pac-Islander,Male,0,0,35,0
42,Private,HS-grad,Single,Unmarried,White-Collar,Black,Female,0,0,35,0
26,Private,HS-grad,Married,Husband,Professional,White,Male,0,0,50,0
29,Private,Masters,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
30,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,80,1
54,Private,Some-college,Married,Husband,Sales,White,Male,0,0,60,0
41,Government,Masters,Married,Husband,Professional,White,Male,0,0,55,1
44,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,1
33,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
42,Private,School,Married,Other-relative,Professional,White,Male,0,0,35,0
23,Private,Some-college,Married,Wife,White-Collar,White,Female,0,0,40,0
38,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,65,0
48,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,45,0
41,Government,Some-college,Married,Not-in-family,White-Collar,Black,Male,4650,0,40,0
19,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
21,Private,Assoc,Single,Not-in-family,Professional,White,Female,0,0,40,0
47,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
33,Government,Masters,Married,Husband,White-Collar,White,Male,0,0,40,0
27,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,40,0
23,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
24,Private,Some-college,Single,Own-child,Blue-Collar,Asian-Pac-Islander,Male,0,0,30,0
22,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
45,Private,Some-college,Widowed,Unmarried,White-Collar,White,Female,0,0,55,0
39,Government,School,Married,Husband,Blue-Collar,White,Male,0,0,40,1
33,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,50,0
38,Private,Assoc,Single,Unmarried,White-Collar,Black,Female,0,0,40,0
24,Private,School,Single,Not-in-family,Service,White,Female,0,0,37,0
43,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,1902,40,1
39,Private,Bachelors,Married,Husband,Service,White,Male,0,0,40,1
28,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,45,0
21,Other/Unknown,HS-grad,Married,Wife,Other/Unknown,Black,Female,0,0,30,0
40,Private,Masters,Divorced,Unmarried,White-Collar,White,Female,0,0,38,0
58,Private,Assoc,Widowed,Unmarried,Professional,White,Female,0,0,45,0
38,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
26,Private,HS-grad,Married,Husband,Professional,White,Male,0,0,40,0
25,Private,HS-grad,Single,Other-relative,Blue-Collar,White,Male,0,0,40,0
28,Private,HS-grad,Separated,Own-child,Service,White,Female,0,0,40,0
41,Private,School,Single,Unmarried,Blue-Collar,White,Male,0,0,50,0
22,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Male,0,1974,45,0
28,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,50,0
45,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,10520,0,48,1
20,Private,Some-college,Single,Own-child,White-Collar,White,Male,0,0,30,0
21,Private,HS-grad,Single,Own-child,Sales,White,Female,0,0,40,0
62,Private,Assoc,Widowed,Not-in-family,Service,White,Female,0,0,7,0
22,Private,HS-grad,Separated,Unmarried,Sales,White,Female,0,0,40,0
24,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
55,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,35,0
45,Self-Employed,Masters,Single,Not-in-family,Professional,White,Female,0,0,60,0
54,Private,School,Married,Husband,White-Collar,White,Male,0,0,45,1
53,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
71,Self-Employed,Bachelors,Married,Husband,Sales,White,Male,0,0,20,0
33,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,50,1
49,Private,School,Married,Unmarried,Blue-Collar,Asian-Pac-Islander,Female,0,0,20,0
36,Private,Some-college,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,45,0
46,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
45,Private,Prof-school,Married,Husband,Professional,White,Male,0,0,60,1
27,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,60,0
53,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
39,Self-Employed,School,Married,Not-in-family,Service,White,Female,0,1721,15,0
41,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
32,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
42,Private,Prof-school,Married,Wife,Sales,Amer-Indian-Eskimo,Female,15024,0,40,1
30,Private,Bachelors,Married,Husband,Service,White,Male,0,0,40,0
35,Private,Bachelors,Single,Own-child,Sales,Black,Female,0,0,40,0
29,Government,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
26,Private,School,Divorced,Not-in-family,Service,White,Female,0,0,40,0
40,Government,Masters,Married,Husband,Professional,White,Male,0,0,35,1
23,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,40,0
44,Private,HS-grad,Widowed,Unmarried,Service,Black,Female,0,0,30,0
27,Private,School,Single,Other-relative,Blue-Collar,White,Male,0,0,40,0
