age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
33,Self-Employed,Bachelors,Divorced,Not-in-family,Sales,White,Male,0,0,50,1
54,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,7688,0,40,1
49,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
19,Private,Some-college,Single,Own-child,Service,White,Female,0,0,20,0
66,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,2653,0,40,0
28,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,30,0
23,Private,Some-college,Single,Own-child,Professional,White,Male,0,0,52,0
46,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,15024,0,40,1
29,Private,Some-college,Married,Husband,Service,White,Male,0,0,45,0
30,Private,Prof-school,Single,Not-in-family,Professional,White,Male,0,0,50,1
28,Private,HS-grad,Single,Not-in-family,Professional,White,Male,0,0,40,0
34,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,60,0
19,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,40,0
55,Private,Masters,Married,Husband,Professional,White,Male,0,0,60,0
32,Self-Employed,Bachelors,Married,Husband,White-Collar,Black,Male,0,0,40,0
52,Self-Employed,Bachelors,Married,Husband,Professional,White,Male,0,0,60,1
45,Private,Some-college,Separated,Not-in-family,Blue-Collar,White,Male,0,0,41,0
51,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,35,0
41,Self-Employed,Doctorate,Single,Not-in-family,Professional,White,Male,0,0,30,0
27,Private,School,Married,Wife,Service,Black,Female,0,0,32,0
49,Government,Masters,Married,Husband,Professional,White,Male,0,0,45,1
31,Private,HS-grad,Married,Husband,Service,Black,Male,0,0,40,0
26,Self-Employed,Some-college,Separated,Not-in-family,Blue-Collar,White,Male,0,0,30,0
22,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,20,0
25,Private,Bachelors,Single,Own-child,Sales,White,Female,0,0,40,0
24,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,45,1
20,Private,HS-grad,Single,Not-in-family,Service,White,Female,0,0,38,0
18,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,10,0
33,Government,Doctorate,Single,Not-in-family,Professional,White,Male,0,0,40,0
19,Private,HS-grad,Single,Other-relative,White-Collar,White,Female,0,0,40,0
59,Private,Prof-school,Married,Husband,White-Collar,Black,Male,0,0,40,0
29,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,55,1
22,Private,Some-college,Single,Not-in-family,Sales,White,Female,0,0,20,0
65,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,20,0
52,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,52,1
42,Other/Unknown,Assoc,Single,Other-relative,Other/Unknown,White,Female,0,0,40,0
47,Private,Bachelors,Married,Husband,White-Collar,Asian-Pac-Islander,Male,2885,0,65,0
23,Private,School,Single,Own-child,Service,Asian-Pac-Islander,Male,0,0,20,0
77,Government,School,Married,Husband,Service,White,Male,0,0,8,0
32,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
41,Private,HS-grad,Married,Wife,Blue-Collar,White,Female,0,0,20,0
23,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
33,Private,School,Divorced,Own-child,Blue-Collar,White,Male,0,0,40,0
21,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,24,0
60,Private,School,Divorced,Not-in-family,Blue-Collar,Other,Male,0,0,38,0
62,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,15,0
42,Government,Some-college,Married,Husband,Service,White,Male,0,0,40,1
29,Private,Assoc,Divorced,Unmarried,Blue-Collar,White,Female,0,0,38,0
30,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
57,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
52,Government,Some-college,Married,Husband,Service,White,Male,0,0,45,0
18,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Male,0,0,16,0
30,Government,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,1
57,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,45,0
23,Private,Some-college,Single,Own-child,Service,Black,Male,2202,0,80,0
27,Government,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,60,0
20,Other/Unknown,HS-grad,Single,Other-relative,Other/Unknown,White,Male,0,0,40,0
27,Government,Some-college,Married,Husband,Blue-Collar,White,Male,3411,0,40,0
48,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,1
31,Private,Doctorate,Single,Not-in-family,Professional,White,Female,0,0,28,0
35,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,40,1
47,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
19,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,52,0
30,Private,Assoc,Married,Wife,Service,White,Female,0,0,25,1
35,Private,Some-college,Married,Wife,White-Collar,White,Female,7688,0,20,1
53,Government,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
27,Government,Assoc,Married,Husband,White-Collar,White,Male,4064,0,40,0
46,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,15024,0,44,1
31,Private,HS-grad,Divorced,Not-in-family,Sales,White,Female,0,0,32,0
38,Government,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
36,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,7298,0,45,1
43,Private,HS-grad,Married,Wife,Blue-Collar,White,Female,0,0,40,0
29,Private,HS-grad,Single,Unmarried,Service,White,Female,0,0,30,0
33,Private,HS-grad,Married,Husband,Blue-Collar,Other,Male,0,0,40,0
26,Private,School,Single,Not-in-family,Service,White,Male,0,0,40,0
38,Private,Prof-school,Married,Husband,Professional,White,Male,0,0,60,1
42,Private,Some-college,Married,Husband,Professional,White,Male,15024,0,32,1
58,Self-Employed,Some-college,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,45,0
20,Private,HS-grad,Single,Own-child,Sales,Other,Male,0,0,40,0
43,Self-Employed,Some-college,Single,Not-in-family,Blue-Collar,White,Female,0,0,14,0
45,Private,Masters,Married,Husband,Professional,White,Male,0,0,55,1
36,Private,School,Married,Husband,White-Collar,White,Male,0,1579,40,0
60,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,0,0,35,0
47,Self-Employed,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,60,0
30,Private,Bachelors,Married,Wife,Service,White,Female,0,0,40,1
20,Private,Some-college,Single,Not-in-family,Sales,White,Female,0,0,25,0
42,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
30,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
44,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
58,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
31,Government,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
17,Private,School,Single,Own-child,Service,White,Female,0,1602,18,0
29,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
60,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
28,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,1
33,Private,Some-college,Single,Unmarried,White-Collar,White,Female,0,0,35,0
25,Self-Employed,Some-college,Single,Own-child,Sales,White,Female,0,0,35,0
22,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,40,0
30,Self-Employed,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
25,Self-Employed,Some-college,Single,Unmarried,Blue-Collar,White,Male,0,0,35,0
59,Private,School,Married,Husband,Professional,White,Male,0,0,40,0
42,Government,Masters,Married,Husband,White-Collar,White,Male,0,1977,40,1
59,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
55,Government,Assoc,Separated,Unmarried,Professional,Black,Female,0,0,35,0
28,Private,Bachelors,Single,Own-child,Service,White,Male,0,0,40,0
41,Self-Employed,Assoc,Married,Husband,White-Collar,Black,Male,0,0,40,1
46,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,48,0
23,Private,Bachelors,Single,Not-in-family,Service,White,Female,0,0,40,0
23,Private,Bachelors,Single,Own-child,Service,Black,Female,0,0,30,0
39,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,50,0
38,Government,Prof-school,Married,Husband,Professional,White,Male,0,1977,50,1
31,Private,School,Single,Not-in-family,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,25,0
35,Private,Some-college,Divorced,Not-in-family,White-Collar,White,Male,0,0,40,0
32,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,30,0
48,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,40,0
36,Private,Masters,Divorced,Not-in-family,White-Collar,White,Male,0,0,50,1
22,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
32,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
63,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,0,35,0
52,Private,School,Widowed,Unmarried,Blue-Collar,Black,Female,0,0,40,0
37,Government,Bachelors,Single,Not-in-family,Professional,White,Female,4865,0,45,0
23,Private,Assoc,Single,Not-in-family,Sales,White,Male,0,0,40,0
48,Government,Some-college,Married,Husband,Service,White,Male,0,1902,40,1
54,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
51,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
57,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
19,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,40,0
59,Private,Some-college,Married,Husband,Sales,White,Male,0,0,40,0
23,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
28,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,1672,50,0
59,Private,HS-grad,Married,Wife,White-Collar,White,Female,0,0,40,0
21,Private,HS-grad,Single,Unmarried,White-Collar,White,Male,0,0,40,0
34,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
28,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
27,Government,Masters,Single,Not-in-family,Professional,White,Male,0,0,40,0
59,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,32,1
49,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,1
18,Private,School,Single,Own-child,Service,White,Male,0,0,10,0
31,Government,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
21,Private,HS-grad,Single,Not-in-family,Service,Black,Male,0,0,40,0
33,Private,Masters,Single,Own-child,White-Collar,White,Male,0,0,40,0
47,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,50,1
33,Private,Assoc,Single,Unmarried,Service,White,Female,0,0,10,0
50,Government,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,880,40,0
39,Private,Bachelors,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
62,Government,Masters,Separated,Unmarried,Professional,White,Female,0,0,24,0
19,Other/Unknown,HS-grad,Single,Own-child,Other/Unknown,White,Male,0,0,60,0
28,Private,Bachelors,Single,Not-in-family,Service,White,Female,0,0,35,0
24,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
46,Government,Some-college,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
24,Private,Bachelors,Married,Wife,White-Collar,White,Female,0,0,40,0
28,Private,School,Single,Other-relative,Service,White,Male,0,0,52,0
26,Private,School,Separated,Unmarried,Service,White,Female,0,0,20,0
40,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,40,1
46,Private,School,Married,Wife,Blue-Collar,White,Female,0,0,40,0
46,Government,Bachelors,Married,Wife,Professional,White,Female,0,0,70,0
27,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
23,Private,HS-grad,Separated,Own-child,Blue-Collar,White,Male,0,0,53,0
38,Self-Employed,HS-grad,Divorced,Own-child,Blue-Collar,White,Male,0,0,50,0
18,Private,School,Single,Own-child,Service,White,Male,0,0,20,0
46,Private,Some-college,Divorced,Unmarried,Sales,White,Female,0,0,40,0
37,Private,Some-college,Married,Husband,Sales,White,Male,0,0,45,0
43,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
30,Private,Assoc,Single,Other-relative,Blue-Collar,White,Male,0,0,40,0
54,Private,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
45,Government,HS-grad,Single,Not-in-family,Service,Black,Female,0,0,40,0
46,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,44,0
26,Private,Some-college,Married,Husband,White-Collar,White,Male,7688,0,40,1
61,Government,Masters,Married,Husband,White-Collar,White,Male,7298,0,60,1
37,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
67,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
32,Government,Some-college,Divorced,Not-in-family,Service,White,Female,0,0,30,0
32,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,7298,0,46,1
39,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
19,Private,School,Single,Other-relative,Blue-Collar,White,Male,0,0,10,0
19,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
20,Private,Some-college,Single,Own-child,Sales,White,Male,0,0,40,0
29,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
18,Private,School,Single,Other-relative,White-Collar,Asian-Pac-Islander,Female,0,0,20,0
25,Self-Employed,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
32,Private,Prof-school,Married,Husband,Sales,White,Male,4508,0,40,0
61,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,50,0
43,Government,Bachelors,Divorced,Unmarried,Professional,White,Female,0,0,50,0
27,Government,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,40,0
63,Private,School,Married,Husband,Blue-Collar,White,Male,3471,0,45,0
46,Private,Some-college,Married,Husband,White-Collar,White,Male,15024,0,50,1
17,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,17,0
37,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,45,0
42,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,60,0
47,Private,Some-college,Married,Husband,Sales,White,Male,0,0,50,1
42,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,50,0
63,Private,HS-grad,Married,Husband,White-Collar,Black,Male,0,0,40,0
45,Self-Employed,Masters,Married,Husband,Sales,White,Male,0,0,40,1
32,Private,HS-grad,Single,Not-in-family,White-Collar,Black,Female,0,0,40,0
18,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,4,0
48,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
25,Private,HS-grad,Single,Not-in-family,Service,White,Male,0,0,40,0
27,Self-Employed,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,50,0
17,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,15,0
56,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
34,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,1
28,Private,Bachelors,Single,Not-in-family,Sales,White,Female,0,0,40,0
25,Government,Some-college,Single,Not-in-family,Blue-Collar,Black,Male,0,0,40,0
27,Private,School,Single,Own-child,Service,White,Male,0,0,30,0
46,Private,Bachelors,Married,Husband,White-Collar,White,Male,7298,0,65,1
65,Other/Unknown,HS-grad,Single,Not-in-family,Other/Unknown,Black,Male,2346,0,40,0
20,Private,School,Single,Other-relative,Blue-Collar,White,Female,0,0,60,0
18,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,40,0
53,Private,School,Married,Husband,White-Collar,White,Male,0,0,40,1
17,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Male,0,0,50,0
47,Private,Bachelors,Married,Husband,White-Collar,White,Male,7298,0,44,1
42,Private,Bachelors,Married,Husband,Sales,White,Male,15024,0,50,1
64,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
44,Private,Bachelors,Divorced,Unmarried,Sales,White,Male,0,0,44,1
50,Private,HS-grad,Separated,Unmarried,Sales,White,Female,0,0,55,0
23,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
47,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,1
47,Private,Some-college,Single,Not-in-family,White-Collar,White,Female,0,0,40,1
28,Government,Some-college,Single,Not-in-family,White-Collar,Black,Male,0,0,40,0
39,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,1564,50,1
50,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
64,Private,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,0,30,0
28,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
27,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,43,0
24,Government,Some-college,Single,Not-in-family,Service,White,Female,0,0,40,0
37,Private,HS-grad,Married,Husband,Professional,White,Male,0,0,40,1
27,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,7298,0,40,1
18,Private,Some-college,Single,Own-child,Blue-Collar,Other,Male,0,0,30,0
58,Private,Assoc,Married,Husband,White-Collar,White,Male,5178,0,60,1
61,Private,School,Widowed,Not-in-family,Service,Black,Male,0,0,40,0
29,Private,School,Single,Unmarried,Service,White,Female,0,0,24,0
52,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,1
31,Private,Bachelors,Married,Husband,Service,White,Male,0,0,43,1
33,Private,Doctorate,Married,Husband,Professional,White,Male,15024,0,50,1
30,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,35,0
30,Private,Prof-school,Widowed,Not-in-family,Service,White,Male,0,0,35,0
49,Private,HS-grad,Separated,Not-in-family,Sales,White,Female,0,0,40,0
66,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,0,8,1
21,Private,Some-college,Single,Own-child,Service,White,Male,0,0,20,0
29,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,20,0
21,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
55,Self-Employed,Doctorate,Married,Husband,Professional,White,Male,0,2179,60,0
21,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Male,0,0,35,0
22,Private,Some-college,Single,Own-child,Blue-Collar,Asian-Pac-Islander,Male,0,0,35,0
32,Private,HS-grad,Single,Other-relative,White-Collar,White,Female,0,0,35,0
33,Private,HS-grad,Separated,Not-in-family,Blue-Collar,White,Male,0,0,50,0
51,Private,Assoc,Divorced,Unmarried,White-Collar,White,Female,0,0,45,0
49,Government,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,0,40,0
75,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,2174,50,1
24,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
43,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
30,Private,Assoc,Single,Unmarried,Sales,Black,Female,0,0,40,0
28,Private,Bachelors,Married,Husband,White-Collar,White,Male,3103,0,40,1
33,Private,Doctorate,Married,Husband,Professional,White,Male,0,0,60,1
41,Private,Masters,Widowed,Not-in-family,Professional,White,Female,4650,0,55,0
35,Private,Some-college,Married,Wife,Sales,White,Female,0,0,40,1
26,Self-Employed,HS-grad,Single,Own-child,Professional,Black,Female,0,0,40,0
46,Government,School,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
36,Self-Employed,Bachelors,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
56,Private,HS-grad,Widowed,Not-in-family,White-Collar,Black,Female,0,0,40,0
35,Private,Masters,Married,Husband,Professional,White,Male,99999,0,50,1
32,Private,HS-grad,Single,Not-in-family,Blue-Collar,Black,Female,0,0,40,0
46,Government,Bachelors,Married,Husband,Professional,White,Male,0,0,35,1
49,Private,HS-grad,Widowed,Not-in-family,Service,White,Female,0,0,45,0
44,Government,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,1
33,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,65,1
31,Government,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,40,0
43,Government,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
22,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,30,0
36,Self-Employed,Some-college,Married,Wife,Sales,White,Female,0,1902,15,1
56,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,3103,0,40,1
52,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,40,1
28,Private,HS-grad,Single,Unmarried,Professional,Black,Male,0,0,40,0
26,Private,Masters,Single,Not-in-family,Professional,White,Female,0,0,10,0
32,Government,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
61,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,30,0
43,Private,HS-grad,Single,Other-relative,Blue-Collar,White,Male,0,0,40,0
24,Private,HS-grad,Single,Own-child,Sales,White,Male,0,2205,40,0
28,Private,Bachelors,Single,Not-in-family,Service,White,Female,0,1980,35,0
21,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,35,0
51,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
55,Government,Masters,Married,Wife,White-Collar,White,Female,0,0,40,1
31,Self-Employed,School,Married,Husband,Professional,White,Male,0,0,60,0
24,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,32,0
22,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,40,0
54,Private,School,Married,Husband,Service,White,Male,0,0,35,0
73,Self-Employed,HS-grad,Widowed,Not-in-family,Blue-Collar,White,Male,0,1668,77,0
38,Self-Employed,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
18,Private,HS-grad,Single,Own-child,Sales,White,Male,0,0,35,0
24,Private,HS-grad,Single,Own-child,Service,White,Female,0,0,30,0
45,Private,Some-college,Married,Husband,Service,White,Male,0,0,40,0
37,Self-Employed,Masters,Married,Husband,White-Collar,White,Male,0,0,70,1
21,Private,HS-grad,Single,Own-child,White-Collar,White,Male,0,0,25,0
28,Private,Assoc,Single,Not-in-family,Sales,White,Female,0,0,40,0
36,Government,Assoc,Married,Husband,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
47,Government,Assoc,Married,Husband,Service,White,Male,0,0,48,1
23,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,30,0
30,Private,School,Single,Own-child,Service,Black,Female,0,0,20,0
59,Private,HS-grad,Married,Wife,White-Collar,White,Female,0,0,40,0
30,Private,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
51,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
33,Private,Some-college,Single,Not-in-family,Professional,White,Female,3674,0,16,0
44,Government,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
40,Private,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,40,0
25,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
55,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,60,0
57,Self-Employed,School,Divorced,Unmarried,Service,White,Male,4650,0,50,0
45,Government,HS-grad,Widowed,Not-in-family,Service,White,Male,0,0,40,1
66,Private,Assoc,Married,Husband,Blue-Collar,White,Male,5556,0,40,1
42,Government,Bachelors,Divorced,Unmarried,Professional,White,Female,0,0,37,0
30,Government,Masters,Single,Not-in-family,Professional,White,Female,0,0,40,0
38,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,5721,0,44,0
23,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
64,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,48,1
48,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,36,0
57,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,1672,45,0
37,Private,Doctorate,Married,Husband,Professional,White,Male,0,0,99,1
42,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,58,0
43,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,50,0
21,Private,Some-college,Single,Own-child,Service,White,Female,0,0,40,0
38,Private,HS-grad,Single,Not-in-family,Professional,White,Male,0,0,40,0
61,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,50,1
58,Self-Employed,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
54,Government,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,38,0
30,Private,School,Married,Other-relative,Blue-Collar,White,Male,0,0,40,0
41,Private,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,50,0
40,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,40,0
41,Other/Unknown,Some-college,Widowed,Not-in-family,Other/Unknown,White,Female,0,0,20,0
28,Other/Unknown,Some-college,Married,Husband,Other/Unknown,White,Male,0,0,5,0
