age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,154,10,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,high.school,yes,yes,yes,cellular,aug,fri,34,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,cellular,oct,thu,68,1,0,no,failure,3.4,156,26.9,0,5017.5,0
age:30-60,admin.,married,high.school,no,no,no,cellular,aug,fri,283,1,0,no,failure,2.9,154,31.4,0,5076.2,0
age:30-60,services,married,high.school,yes,yes,no,cellular,aug,fri,528,1,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,technician,single,university.degree,no,no,no,telephone,may,wed,127,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,high.school,no,no,no,cellular,may,thu,176,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,university.degree,no,no,no,cellular,jul,mon,87,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,yes,no,no,cellular,apr,fri,322,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,may,mon,22,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,no,yes,cellular,aug,thu,96,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,133,2,1,yes,success,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,high.school,no,yes,no,cellular,aug,tue,454,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,high.school,no,yes,yes,telephone,may,thu,10,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,373,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,married,basic.4y,no,yes,yes,telephone,may,tue,112,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unemployed,married,basic.9y,yes,no,no,cellular,jul,wed,92,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,entrepreneur,married,university.degree,yes,yes,no,telephone,jun,thu,215,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,retired,married,basic.4y,yes,no,no,cellular,aug,mon,454,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,technician,single,high.school,no,yes,no,cellular,jul,tue,662,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,retired,married,basic.4y,yes,yes,no,telephone,may,wed,316,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,divorced,high.school,no,yes,no,cellular,mar,thu,86,1,0,no,failure,1.8,160,50.0,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,may,mon,364,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,high.school,no,yes,yes,telephone,jun,tue,159,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,retired,married,basic.4y,no,yes,no,cellular,aug,wed,145,1,3,yes,success,2.9,154,31.4,0,5076.2,1
age:30-60,technician,single,high.school,no,yes,no,cellular,apr,fri,183,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,aug,thu,35,10,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,entrepreneur,married,university.degree,no,yes,no,cellular,may,thu,113,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,single,university.degree,no,no,no,cellular,may,thu,122,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,university.degree,yes,no,no,cellular,aug,fri,120,9,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,entrepreneur,married,basic.4y,yes,yes,no,telephone,jun,tue,76,6,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,315,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,admin.,married,unknown,yes,yes,no,cellular,jul,thu,651,1,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:not30-60,management,married,university.degree,no,no,no,telephone,may,mon,1076,3,6,yes,success,1.8,160,46.2,1,5099.1,1
age:30-60,services,single,high.school,yes,yes,no,cellular,jul,wed,72,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,453,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,high.school,no,no,no,cellular,aug,wed,179,2,0,yes,failure,2.9,154,31.4,0,5076.2,1
age:not30-60,services,divorced,high.school,no,yes,no,cellular,jul,wed,158,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,jul,fri,182,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,professional.course,no,yes,no,cellular,aug,wed,252,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,divorced,professional.course,no,yes,no,telephone,aug,tue,91,1,0,yes,failure,2.9,154,31.4,0,5076.2,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,cellular,jul,thu,166,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,no,no,yes,telephone,jun,mon,267,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,189,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,mon,178,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,professional.course,yes,no,no,telephone,jul,tue,55,15,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,19,9,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,164,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,housemaid,married,basic.4y,yes,yes,no,cellular,aug,mon,53,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,divorced,high.school,no,yes,no,cellular,jul,mon,521,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,basic.9y,yes,yes,no,telephone,jun,fri,514,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,wed,36,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,yes,yes,cellular,nov,fri,74,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,entrepreneur,single,professional.course,no,no,no,telephone,jul,mon,143,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,divorced,high.school,no,no,no,telephone,may,tue,225,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,39,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,high.school,no,yes,no,cellular,nov,mon,966,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,535,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,single,high.school,no,yes,no,cellular,jul,tue,143,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,retired,married,unknown,no,yes,yes,cellular,oct,wed,251,1,0,no,failure,3.4,156,26.9,0,5017.5,1
age:30-60,technician,married,professional.course,no,no,no,cellular,nov,fri,21,6,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,high.school,no,no,no,telephone,may,mon,193,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,147,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,fri,82,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,divorced,high.school,no,no,no,telephone,nov,tue,236,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,yes,cellular,jul,tue,822,6,13,yes,success,2.9,156,33.6,0,5076.2,1
age:30-60,retired,married,university.degree,no,yes,no,cellular,aug,tue,163,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,high.school,no,no,no,cellular,aug,wed,271,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,unemployed,single,unknown,no,yes,no,cellular,sep,fri,224,2,0,yes,failure,1.1,173,37.5,0,4963.6,1
age:30-60,technician,married,professional.course,no,yes,no,telephone,nov,wed,6,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,may,fri,705,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,high.school,yes,yes,no,cellular,may,tue,17,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,single,professional.course,no,yes,no,cellular,nov,wed,39,4,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,divorced,professional.course,no,no,no,telephone,may,wed,446,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,married,university.degree,no,yes,no,cellular,mar,fri,294,1,0,no,failure,1.8,160,50.0,1,5099.1,1
age:30-60,housemaid,married,basic.4y,yes,no,no,cellular,aug,fri,87,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,single,high.school,no,no,no,cellular,nov,mon,371,2,0,yes,failure,3.4,158,30.1,0,5017.5,0
age:30-60,services,married,high.school,no,no,no,cellular,apr,wed,462,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,retired,divorced,basic.4y,yes,yes,no,cellular,apr,mon,132,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,may,wed,9,8,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,university.degree,yes,yes,yes,cellular,aug,thu,299,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,entrepreneur,married,university.degree,no,no,no,telephone,jun,tue,424,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,divorced,high.school,no,no,no,cellular,mar,mon,222,1,12,yes,success,1.8,165,34.8,0,5008.7,1
age:not30-60,admin.,single,university.degree,no,no,no,cellular,aug,thu,147,1,0,yes,failure,2.9,154,31.4,0,5076.2,0
age:30-60,admin.,single,university.degree,yes,yes,no,telephone,may,wed,222,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,wed,77,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,cellular,aug,thu,154,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,university.degree,no,no,no,cellular,jun,mon,215,2,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,admin.,married,university.degree,no,no,no,cellular,may,fri,104,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,272,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,divorced,university.degree,no,no,no,telephone,may,mon,134,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,married,university.degree,no,no,no,cellular,nov,fri,48,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,divorced,high.school,no,no,no,cellular,jul,thu,202,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,divorced,professional.course,no,no,no,cellular,may,mon,16,10,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,high.school,no,no,no,cellular,jul,mon,419,7,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,no,yes,no,telephone,jul,thu,501,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,professional.course,no,no,no,cellular,may,mon,146,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,single,basic.4y,no,yes,yes,cellular,jul,tue,426,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,yes,yes,no,cellular,aug,mon,413,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,entrepreneur,married,basic.6y,yes,yes,yes,telephone,may,mon,107,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,420,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,nov,mon,690,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,retired,married,basic.4y,no,yes,no,cellular,aug,fri,239,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,unemployed,single,basic.4y,no,yes,no,telephone,jun,mon,83,6,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,high.school,no,no,no,cellular,may,fri,165,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,married,basic.4y,yes,no,no,cellular,may,mon,877,7,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,entrepreneur,married,high.school,yes,yes,no,telephone,may,fri,255,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,services,divorced,high.school,no,no,no,telephone,may,thu,219,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,yes,no,cellular,aug,tue,0,10,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,110,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,married,university.degree,no,no,no,cellular,may,mon,181,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,high.school,yes,no,no,telephone,may,mon,74,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,yes,yes,cellular,aug,wed,649,2,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,technician,divorced,university.degree,no,yes,no,cellular,aug,thu,136,5,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,divorced,basic.9y,no,no,no,telephone,may,fri,106,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,may,thu,49,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,252,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,entrepreneur,married,high.school,no,no,no,telephone,may,mon,118,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,unknown,no,no,no,cellular,nov,thu,171,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,housemaid,married,professional.course,no,yes,yes,telephone,jun,mon,132,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,aug,mon,138,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,unknown,married,unknown,no,no,no,telephone,jun,thu,484,8,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,832,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,technician,married,professional.course,no,yes,no,telephone,may,wed,274,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,basic.9y,yes,no,no,cellular,jul,thu,294,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,divorced,professional.course,no,yes,no,cellular,apr,fri,314,1,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,admin.,single,university.degree,no,no,no,cellular,jul,wed,285,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,retired,married,university.degree,no,yes,no,telephone,may,wed,199,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,high.school,no,yes,no,cellular,jul,fri,302,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,divorced,high.school,no,yes,no,telephone,jun,mon,73,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,no,no,cellular,oct,tue,143,1,0,no,failure,1.1,178,49.5,0,4963.6,0
age:not30-60,admin.,single,university.degree,no,no,no,telephone,apr,fri,52,6,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,entrepreneur,married,university.degree,yes,yes,no,telephone,jun,fri,216,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,professional.course,no,yes,no,cellular,jul,thu,132,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,unemployed,unknown,basic.9y,no,no,no,telephone,nov,thu,278,6,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,student,single,high.school,no,yes,no,cellular,apr,thu,116,4,0,no,failure,1.8,162,47.1,1,5099.1,1
age:not30-60,management,single,university.degree,no,yes,no,cellular,sep,tue,137,2,4,yes,success,3.4,155,29.8,0,5017.5,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,398,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,single,professional.course,no,no,yes,telephone,may,wed,600,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,single,university.degree,no,no,no,telephone,jun,fri,237,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,sep,thu,79,2,0,no,failure,1.1,173,37.5,0,4963.6,0
age:30-60,services,married,high.school,no,yes,no,cellular,jul,tue,820,4,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,retired,married,university.degree,no,no,no,cellular,nov,mon,147,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,single,professional.course,no,yes,yes,cellular,mar,thu,143,2,0,no,failure,1.8,160,50.0,1,5099.1,0
age:30-60,unemployed,married,basic.4y,yes,yes,no,telephone,may,tue,146,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,313,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,high.school,no,yes,no,cellular,may,mon,758,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,retired,married,university.degree,yes,no,no,cellular,jul,tue,94,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,divorced,university.degree,no,no,no,cellular,may,tue,91,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,cellular,aug,fri,169,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,divorced,university.degree,no,yes,yes,cellular,may,wed,155,3,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,351,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,unknown,yes,no,no,cellular,jul,wed,516,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,high.school,yes,yes,no,telephone,may,mon,98,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.6y,yes,yes,no,telephone,may,mon,836,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,single,basic.9y,no,no,yes,cellular,jul,mon,105,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,unemployed,single,basic.4y,no,yes,no,cellular,oct,fri,160,2,4,yes,success,3.4,156,26.9,0,5017.5,0
age:30-60,blue-collar,single,basic.4y,yes,no,no,cellular,apr,wed,158,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,technician,married,university.degree,no,no,no,telephone,may,mon,107,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,divorced,university.degree,no,yes,no,telephone,oct,tue,898,7,11,yes,success,1.1,178,49.5,1,4963.6,1
age:30-60,technician,married,university.degree,no,no,no,cellular,mar,wed,625,4,0,no,failure,1.8,165,34.8,0,5008.7,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,apr,thu,174,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,high.school,no,yes,yes,telephone,may,mon,483,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,housemaid,married,basic.6y,yes,no,no,cellular,apr,fri,2926,2,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,admin.,single,university.degree,no,no,no,telephone,may,wed,559,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,high.school,no,no,yes,telephone,nov,thu,329,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,university.degree,no,yes,no,telephone,jun,wed,27,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,university.degree,yes,yes,no,cellular,aug,tue,165,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,basic.9y,no,yes,no,telephone,may,wed,16,1,0,no,failure,1.8,170,40.0,0,5008.7,0
