age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:not30-60,student,single,high.school,no,no,no,cellular,jun,thu,400,1,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,blue-collar,married,basic.4y,yes,yes,yes,telephone,may,wed,207,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,married,university.degree,no,yes,no,cellular,jul,mon,173,3,0,no,failure,1.7,174,40.3,0,4991.6,1
age:30-60,blue-collar,married,basic.9y,yes,yes,yes,cellular,nov,fri,134,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,399,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,basic.4y,yes,yes,no,cellular,aug,tue,1000,3,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,technician,divorced,high.school,no,no,yes,cellular,may,wed,191,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,187,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,basic.6y,no,no,no,cellular,may,thu,25,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,aug,thu,19,12,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,199,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,may,wed,37,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,university.degree,no,no,yes,cellular,nov,thu,116,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,housemaid,married,basic.6y,no,yes,no,cellular,may,wed,236,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,unemployed,married,high.school,no,no,no,cellular,sep,wed,182,1,6,yes,success,1.1,173,37.5,0,4963.6,1
age:30-60,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,154,10,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,aug,mon,163,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,cellular,nov,wed,168,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,423,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,single,basic.9y,yes,yes,no,cellular,jul,wed,318,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,student,single,high.school,no,yes,no,cellular,nov,mon,61,3,0,no,failure,3.4,158,30.1,0,5017.5,0
age:not30-60,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,415,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,single,basic.9y,yes,no,no,telephone,may,tue,255,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,single,high.school,no,no,no,cellular,nov,mon,88,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,self-employed,single,university.degree,no,no,no,telephone,jun,mon,226,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,288,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,apr,thu,386,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,technician,single,university.degree,no,no,no,cellular,nov,thu,78,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.4y,yes,yes,yes,cellular,nov,thu,74,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.6y,yes,no,no,cellular,jul,wed,91,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,yes,no,no,cellular,aug,tue,21,17,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,jul,wed,1078,8,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,mon,129,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,self-employed,single,high.school,yes,no,no,telephone,may,wed,688,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,yes,yes,no,telephone,may,thu,89,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,single,university.degree,yes,yes,no,telephone,jun,mon,42,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,high.school,no,no,no,telephone,may,fri,199,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,married,high.school,no,yes,no,cellular,may,wed,201,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,retired,married,basic.4y,no,no,no,cellular,aug,mon,341,2,13,yes,success,1.7,172,38.3,0,4991.6,1
age:30-60,retired,married,university.degree,no,yes,no,cellular,aug,fri,28,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,87,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,54,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,telephone,jun,wed,147,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,high.school,yes,yes,no,telephone,may,fri,58,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unknown,married,professional.course,no,yes,no,cellular,may,mon,359,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,divorced,high.school,no,no,no,telephone,may,mon,398,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,may,thu,432,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,822,2,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,wed,426,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,divorced,university.degree,yes,no,no,cellular,jul,tue,188,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,yes,no,no,telephone,may,mon,314,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,high.school,no,no,no,telephone,jun,mon,42,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,telephone,nov,thu,713,6,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,wed,218,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,telephone,may,thu,744,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,no,no,cellular,aug,fri,922,7,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,services,divorced,high.school,no,no,no,cellular,oct,wed,268,1,0,yes,failure,1.1,178,49.5,1,4963.6,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,mar,tue,368,1,0,no,failure,1.8,165,34.8,0,5008.7,1
age:30-60,entrepreneur,divorced,basic.9y,no,yes,yes,cellular,jul,thu,219,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,housemaid,married,basic.4y,no,yes,no,cellular,aug,tue,183,7,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,student,single,high.school,no,no,no,telephone,nov,mon,105,2,0,no,failure,3.4,158,30.1,0,5017.5,0
age:30-60,retired,married,high.school,no,yes,no,cellular,aug,tue,106,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,550,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,cellular,apr,thu,403,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,retired,married,high.school,no,yes,no,cellular,may,mon,754,2,3,yes,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,retired,married,basic.4y,yes,yes,no,cellular,aug,mon,467,2,6,yes,success,2.9,154,31.4,0,5076.2,1
age:not30-60,management,single,university.degree,no,no,no,telephone,jun,tue,161,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,1820,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,basic.6y,no,no,no,cellular,jul,mon,119,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,retired,married,basic.4y,no,yes,no,cellular,aug,fri,168,1,15,yes,success,2.9,154,31.4,0,5076.2,1
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,111,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,170,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,divorced,professional.course,no,no,no,cellular,may,wed,329,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,professional.course,no,no,no,cellular,nov,tue,257,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,self-employed,married,university.degree,no,yes,yes,telephone,jun,mon,31,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,married,basic.4y,no,no,no,cellular,nov,tue,121,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,housemaid,divorced,professional.course,no,no,yes,cellular,nov,tue,253,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,entrepreneur,married,university.degree,no,yes,no,cellular,apr,mon,48,1,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,university.degree,no,no,yes,cellular,sep,wed,242,2,0,yes,failure,1.1,173,37.5,0,4963.6,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,nov,wed,214,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,housemaid,married,university.degree,no,no,no,cellular,jul,mon,138,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,cellular,oct,thu,313,3,0,no,failure,3.4,156,26.9,0,5017.5,1
age:30-60,self-employed,married,high.school,no,yes,no,telephone,may,tue,102,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,unknown,married,university.degree,no,no,no,telephone,may,fri,282,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,yes,yes,no,cellular,nov,fri,222,6,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,fri,235,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,blue-collar,single,basic.9y,no,no,no,cellular,jul,tue,164,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,basic.9y,no,no,no,telephone,may,fri,1178,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,married,basic.6y,yes,yes,no,cellular,jul,tue,122,13,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,telephone,nov,mon,99,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,unemployed,married,university.degree,no,no,no,telephone,jun,fri,360,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,57,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,retired,married,high.school,no,no,no,cellular,aug,wed,590,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,housemaid,single,unknown,no,no,no,telephone,jun,mon,741,4,0,no,failure,0.00014,176,41.8,4,5228.1,1
age:not30-60,student,single,university.degree,no,yes,yes,cellular,jun,thu,393,2,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,admin.,married,university.degree,no,no,no,telephone,jun,mon,69,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,yes,yes,no,telephone,may,mon,454,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,high.school,no,yes,yes,cellular,apr,thu,123,3,9,yes,success,1.8,162,47.1,1,5099.1,0
age:not30-60,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,250,4,0,yes,failure,1.7,174,40.3,0,4991.6,1
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,tue,166,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,yes,cellular,may,thu,546,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,single,high.school,no,no,yes,telephone,jul,fri,634,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,high.school,no,yes,no,cellular,may,fri,94,7,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,high.school,no,yes,yes,telephone,may,fri,260,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,no,yes,cellular,apr,wed,389,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,yes,cellular,jul,fri,432,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,services,single,high.school,no,no,no,telephone,may,wed,107,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,professional.course,no,no,no,cellular,apr,wed,540,3,9,yes,success,1.8,162,47.1,1,5099.1,0
age:30-60,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,wed,296,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,mar,fri,119,2,0,yes,failure,1.8,165,34.8,0,5008.7,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,cellular,jul,thu,401,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,single,university.degree,yes,no,no,telephone,jun,fri,215,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,university.degree,no,no,no,cellular,may,tue,219,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,university.degree,no,no,yes,cellular,aug,tue,130,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,188,3,0,no,failure,1.8,160,50.0,1,5099.1,1
age:30-60,admin.,married,high.school,no,no,no,cellular,dec,fri,254,2,0,no,failure,3.0,159,33.0,0,5023.5,0
age:30-60,retired,married,professional.course,no,yes,no,telephone,jun,thu,147,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,retired,married,basic.4y,no,no,no,cellular,aug,wed,248,2,6,yes,success,1.7,172,38.3,0,4991.6,1
age:30-60,services,single,high.school,no,no,no,telephone,may,tue,65,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,yes,yes,cellular,sep,tue,115,1,0,no,failure,3.4,155,29.8,0,5017.5,0
age:not30-60,management,single,university.degree,no,yes,no,cellular,jul,tue,314,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,nov,thu,434,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,unknown,no,yes,no,cellular,apr,thu,525,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,services,married,basic.9y,no,no,yes,cellular,may,wed,227,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,high.school,no,no,no,telephone,jun,thu,73,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,married,basic.9y,yes,yes,no,cellular,jul,fri,909,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,professional.course,no,no,no,cellular,mar,fri,301,3,0,no,failure,1.8,160,50.0,1,5099.1,1
age:not30-60,admin.,single,high.school,no,yes,no,cellular,jul,fri,64,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,blue-collar,single,basic.9y,no,no,no,cellular,mar,thu,117,2,0,no,failure,1.8,165,34.8,0,5008.7,0
age:not30-60,admin.,single,university.degree,no,no,no,telephone,may,wed,165,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,student,single,unknown,no,yes,yes,cellular,jun,tue,124,1,0,yes,failure,2.9,161,40.8,1,5076.2,0
age:30-60,services,married,high.school,yes,yes,no,cellular,aug,thu,76,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,yes,no,yes,cellular,aug,fri,80,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,single,university.degree,yes,yes,no,telephone,may,mon,745,4,0,no,failure,0.00011,171,36.4,4,5191.0,1
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,mon,317,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jul,thu,72,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,unknown,single,basic.6y,yes,yes,no,telephone,may,wed,660,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,student,single,high.school,no,no,no,telephone,oct,tue,5,1,0,no,failure,1.1,178,49.5,0,4963.6,0
age:not30-60,technician,single,university.degree,no,yes,no,cellular,jul,wed,438,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,telephone,jul,thu,188,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,mon,226,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,tue,43,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,high.school,no,no,no,cellular,jul,tue,165,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
