age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,technician,married,high.school,no,yes,no,telephone,nov,thu,75,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,high.school,no,yes,no,cellular,may,thu,182,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,328,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,234,1,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,services,married,high.school,no,no,no,cellular,jul,mon,1342,2,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,technician,single,professional.course,no,no,no,telephone,may,wed,127,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,mon,149,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,cellular,jun,mon,295,3,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,technician,married,professional.course,no,no,no,cellular,apr,fri,93,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,divorced,basic.4y,no,no,yes,telephone,may,mon,298,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,single,basic.4y,yes,yes,no,cellular,may,wed,426,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,divorced,high.school,no,no,no,cellular,nov,fri,50,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,university.degree,yes,no,yes,cellular,apr,thu,272,1,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,unknown,yes,yes,no,cellular,apr,fri,303,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,nov,thu,308,1,6,yes,success,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,no,telephone,may,mon,96,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,single,high.school,no,yes,no,cellular,jul,thu,1204,1,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,entrepreneur,married,basic.4y,yes,yes,no,telephone,jul,thu,485,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,housemaid,married,basic.4y,no,yes,no,telephone,apr,wed,595,3,0,yes,failure,1.8,169,34.6,0,5008.7,1
age:30-60,unemployed,married,professional.course,yes,yes,no,telephone,may,wed,219,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,basic.6y,yes,yes,no,cellular,jul,wed,327,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,university.degree,no,no,no,cellular,aug,mon,124,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,divorced,high.school,no,no,no,cellular,jul,tue,297,1,0,no,failure,2.9,156,33.6,1,5076.2,1
age:30-60,blue-collar,single,basic.9y,yes,no,no,telephone,may,fri,1230,3,0,no,failure,0.00011,171,36.4,4,5191.0,1
age:not30-60,services,married,professional.course,no,no,no,cellular,may,thu,48,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,housemaid,married,basic.4y,yes,no,no,telephone,may,mon,287,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,high.school,no,no,no,cellular,apr,fri,185,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,blue-collar,married,high.school,yes,no,no,telephone,jun,thu,124,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,student,single,high.school,no,yes,no,cellular,aug,tue,326,2,0,yes,failure,1.7,172,38.3,0,4991.6,0
age:30-60,management,married,professional.course,no,yes,no,telephone,may,wed,456,9,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jul,fri,106,1,0,no,failure,1.7,174,40.3,0,4991.6,0
age:30-60,admin.,married,university.degree,no,yes,yes,telephone,may,thu,123,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jun,wed,77,2,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,admin.,married,university.degree,no,yes,no,telephone,jun,wed,100,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,basic.9y,yes,no,no,telephone,may,wed,300,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,divorced,basic.9y,yes,no,no,cellular,jul,wed,80,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,wed,285,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,jul,tue,101,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,high.school,no,yes,no,cellular,may,wed,95,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,married,basic.4y,yes,yes,no,cellular,jul,thu,6,8,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,jun,tue,60,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,high.school,yes,yes,no,cellular,may,tue,17,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,122,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,single,university.degree,no,yes,no,cellular,nov,wed,143,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,73,6,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,single,university.degree,no,no,no,telephone,may,wed,451,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,nov,fri,8,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,admin.,married,basic.4y,no,yes,yes,cellular,may,fri,466,4,3,yes,success,1.8,170,40.0,0,5008.7,1
age:30-60,technician,married,high.school,yes,yes,yes,telephone,may,tue,234,5,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,basic.4y,yes,no,no,telephone,may,fri,93,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,single,high.school,yes,yes,no,cellular,nov,thu,125,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,unemployed,married,high.school,yes,no,no,telephone,jun,fri,10,11,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,retired,married,high.school,no,no,no,cellular,apr,thu,400,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,admin.,married,high.school,yes,no,no,telephone,may,mon,66,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,single,high.school,no,yes,yes,cellular,nov,fri,12,4,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,may,thu,170,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,basic.9y,no,yes,no,telephone,may,thu,74,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,231,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,may,fri,926,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,unknown,no,no,yes,telephone,may,tue,11,6,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,high.school,no,yes,yes,telephone,may,mon,391,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,university.degree,yes,no,yes,telephone,may,mon,123,7,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,418,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,university.degree,no,no,no,cellular,sep,wed,152,1,3,yes,success,3.4,155,29.8,0,5017.5,1
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,apr,wed,1217,3,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,50,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,entrepreneur,married,basic.4y,no,yes,no,telephone,may,tue,296,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,jul,thu,226,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,110,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,high.school,no,no,no,telephone,may,tue,514,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,university.degree,no,yes,yes,cellular,jul,mon,149,7,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,wed,173,1,1,yes,success,2.9,154,31.4,0,5076.2,1
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,288,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,high.school,no,no,yes,telephone,jun,fri,108,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,single,university.degree,no,yes,no,cellular,aug,tue,181,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,no,no,cellular,oct,mon,87,2,0,yes,failure,3.4,156,26.9,0,5017.5,0
age:30-60,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,174,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,divorced,basic.4y,no,no,no,telephone,may,thu,138,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,no,no,cellular,jul,wed,140,3,0,no,failure,2.9,156,33.6,1,5076.2,1
age:30-60,blue-collar,married,basic.6y,yes,yes,no,telephone,may,thu,27,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,unemployed,married,basic.4y,no,yes,no,telephone,may,fri,170,19,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,divorced,university.degree,no,no,no,cellular,oct,thu,256,2,0,yes,failure,1.1,178,49.5,1,4963.6,0
age:30-60,technician,single,university.degree,no,no,no,cellular,jul,thu,200,4,0,yes,failure,1.7,174,40.3,0,4991.6,1
age:30-60,admin.,divorced,basic.9y,no,yes,no,telephone,may,mon,51,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,high.school,no,yes,no,telephone,aug,fri,4,1,0,no,failure,1.7,172,38.3,0,4991.6,0
age:30-60,admin.,single,university.degree,no,no,yes,cellular,nov,thu,106,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,186,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,divorced,university.degree,no,no,no,telephone,jun,thu,172,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,married,high.school,no,no,no,cellular,may,tue,135,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,aug,fri,141,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,674,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,university.degree,no,no,yes,cellular,nov,thu,116,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,nov,wed,682,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,married,unknown,no,yes,no,cellular,nov,wed,248,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,high.school,no,no,no,telephone,may,wed,188,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,divorced,university.degree,no,yes,no,telephone,jun,mon,420,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,admin.,single,professional.course,no,no,no,cellular,apr,thu,427,3,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,technician,single,high.school,no,yes,no,cellular,may,thu,491,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,single,high.school,no,no,no,cellular,may,mon,610,2,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,blue-collar,married,basic.4y,yes,no,no,cellular,jul,fri,42,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,wed,250,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,management,divorced,university.degree,no,yes,no,cellular,jul,tue,543,9,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,194,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,single,basic.9y,no,no,yes,telephone,may,wed,181,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,single,basic.6y,yes,no,yes,telephone,may,wed,90,8,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.6y,yes,no,no,cellular,may,thu,170,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,high.school,yes,yes,no,telephone,may,wed,127,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,university.degree,no,yes,no,telephone,jun,tue,45,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jul,fri,344,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,159,5,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,divorced,university.degree,yes,no,no,cellular,nov,mon,79,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,basic.9y,no,yes,no,telephone,jul,wed,71,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,wed,140,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
