age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,admin.,married,university.degree,no,no,no,cellular,nov,wed,123,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,retired,married,basic.4y,no,no,no,cellular,aug,mon,116,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,nov,wed,36,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,married,university.degree,no,yes,no,cellular,jul,wed,96,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,retired,divorced,professional.course,no,no,no,telephone,jun,wed,182,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,telephone,jun,mon,85,8,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,entrepreneur,single,university.degree,no,yes,yes,cellular,apr,mon,142,12,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,retired,married,professional.course,no,no,no,cellular,oct,thu,181,1,6,yes,success,3.4,156,26.9,0,5017.5,1
age:30-60,technician,married,professional.course,no,yes,no,cellular,nov,mon,110,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,high.school,no,no,no,telephone,may,tue,157,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,60,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,basic.9y,yes,no,no,cellular,aug,wed,19,17,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,telephone,may,mon,886,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,apr,thu,574,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,blue-collar,single,high.school,no,yes,no,cellular,may,thu,216,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,583,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,tue,131,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,high.school,no,yes,yes,cellular,aug,thu,136,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,retired,married,high.school,no,no,no,telephone,may,mon,238,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,university.degree,no,no,no,telephone,may,tue,169,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,yes,yes,no,cellular,aug,mon,235,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,technician,married,basic.9y,no,no,no,cellular,jul,mon,153,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,university.degree,no,no,no,cellular,may,fri,525,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,divorced,basic.4y,no,no,no,telephone,may,thu,192,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,married,high.school,no,no,no,cellular,aug,thu,56,10,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,entrepreneur,married,high.school,no,no,no,cellular,jul,wed,1084,4,0,no,failure,2.9,156,33.6,0,5076.2,1
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,jun,wed,95,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,professional.course,no,no,yes,cellular,apr,thu,34,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,thu,67,13,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,technician,single,professional.course,no,no,no,cellular,may,wed,311,2,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,entrepreneur,single,professional.course,no,no,no,telephone,jun,tue,76,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,married,high.school,yes,yes,no,telephone,may,fri,171,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,university.degree,no,yes,no,cellular,aug,fri,214,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,technician,single,high.school,no,no,yes,cellular,may,tue,185,1,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,sep,tue,133,2,0,no,failure,3.4,155,29.8,0,5017.5,0
age:30-60,technician,single,high.school,no,no,no,telephone,jun,wed,118,1,0,no,failure,1.7,172,39.8,0,4991.6,0
age:30-60,services,single,basic.6y,no,no,no,cellular,nov,thu,107,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,unemployed,married,basic.6y,no,yes,no,cellular,sep,thu,95,1,3,yes,success,3.4,155,29.8,0,5017.5,0
age:30-60,self-employed,single,university.degree,no,no,yes,telephone,nov,tue,85,1,0,no,failure,3.4,158,30.1,0,5017.5,1
age:30-60,services,married,high.school,yes,yes,no,cellular,may,tue,215,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,162,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,aug,tue,332,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,yes,cellular,nov,tue,215,1,0,no,failure,3.4,158,30.1,0,5017.5,1
age:30-60,management,divorced,university.degree,yes,no,no,cellular,apr,mon,322,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,technician,single,university.degree,no,yes,no,cellular,jul,tue,89,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,basic.9y,yes,yes,no,telephone,jun,fri,9,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,retired,married,basic.4y,no,yes,no,cellular,aug,wed,76,1,3,yes,success,2.9,154,31.4,0,5076.2,0
age:not30-60,services,single,high.school,no,no,no,telephone,jun,wed,116,2,0,yes,failure,2.9,161,40.8,1,5076.2,0
age:30-60,technician,married,university.degree,no,no,no,cellular,nov,thu,162,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,professional.course,no,yes,yes,cellular,nov,fri,379,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,high.school,no,no,no,telephone,may,fri,257,6,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,apr,thu,208,12,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,management,single,university.degree,no,yes,no,telephone,jun,thu,12,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,married,university.degree,no,yes,no,cellular,jul,tue,242,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,university.degree,no,no,no,telephone,apr,thu,155,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,retired,married,basic.4y,no,no,no,cellular,apr,tue,122,4,0,yes,failure,1.8,169,34.6,0,5008.7,0
age:30-60,technician,married,professional.course,no,no,no,telephone,may,fri,126,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,technician,single,professional.course,no,no,no,cellular,jul,mon,581,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,unemployed,married,professional.course,no,yes,no,telephone,jun,thu,52,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,unknown,no,no,no,cellular,aug,tue,194,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,single,university.degree,no,yes,no,telephone,may,tue,953,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jun,thu,259,2,0,no,failure,2.9,161,40.8,1,5076.2,1
age:not30-60,technician,single,high.school,no,no,yes,cellular,nov,tue,206,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,retired,married,university.degree,no,no,no,cellular,aug,tue,331,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,cellular,jul,fri,123,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,yes,yes,yes,cellular,aug,fri,94,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,single,basic.6y,yes,yes,no,cellular,jul,mon,153,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,single,basic.9y,yes,no,no,cellular,may,thu,183,4,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,high.school,yes,yes,no,telephone,may,mon,313,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,nov,tue,252,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,high.school,no,no,no,cellular,may,tue,222,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,university.degree,yes,yes,no,cellular,aug,mon,147,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,self-employed,married,basic.9y,no,no,no,cellular,jul,fri,134,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,wed,375,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,single,basic.9y,no,no,no,telephone,may,tue,300,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,thu,332,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,housemaid,married,basic.4y,yes,yes,yes,telephone,jul,tue,308,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,basic.6y,no,no,no,telephone,jun,mon,87,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,666,1,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,166,3,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,single,high.school,no,no,no,cellular,jul,wed,107,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,sep,thu,154,1,0,no,failure,1.1,173,37.5,0,4963.6,0
age:30-60,housemaid,married,basic.4y,no,yes,no,cellular,aug,tue,117,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,management,married,university.degree,no,yes,no,cellular,aug,fri,209,2,4,yes,success,2.9,154,31.4,0,5076.2,1
age:not30-60,admin.,single,high.school,no,yes,yes,telephone,apr,wed,186,4,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,72,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,67,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,single,basic.4y,yes,yes,no,cellular,may,fri,206,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,178,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,admin.,married,university.degree,no,no,no,cellular,aug,mon,489,2,4,yes,success,2.9,154,31.4,0,5076.2,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,122,6,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,telephone,may,tue,389,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,yes,yes,cellular,may,mon,173,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,retired,divorced,professional.course,no,yes,yes,telephone,aug,tue,128,8,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,retired,divorced,basic.4y,no,yes,no,cellular,apr,wed,354,1,0,no,failure,1.8,169,34.6,0,5008.7,0
age:30-60,management,divorced,university.degree,yes,no,no,cellular,apr,mon,249,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,management,single,high.school,no,yes,no,cellular,may,fri,345,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,single,high.school,no,no,no,telephone,jun,thu,729,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,professional.course,no,yes,no,telephone,may,thu,57,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,housemaid,married,university.degree,no,no,no,cellular,jul,wed,988,1,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:not30-60,retired,married,university.degree,no,yes,no,cellular,mar,tue,179,1,0,yes,failure,1.8,160,50.0,1,5099.1,0
age:30-60,admin.,single,high.school,no,no,no,cellular,jul,mon,419,7,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,no,no,cellular,aug,mon,162,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,194,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,high.school,no,no,yes,telephone,may,mon,181,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,married,basic.4y,yes,yes,no,cellular,apr,fri,236,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,services,married,university.degree,no,no,no,telephone,may,fri,132,11,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,divorced,basic.4y,no,yes,no,cellular,nov,fri,456,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,single,professional.course,no,no,no,cellular,sep,thu,430,4,0,no,failure,1.1,173,37.5,0,4963.6,1
age:30-60,admin.,divorced,high.school,yes,yes,yes,telephone,may,wed,354,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,mar,wed,382,1,0,yes,failure,1.8,165,34.8,0,5008.7,0
age:30-60,student,single,basic.9y,no,no,no,telephone,may,mon,234,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unemployed,married,professional.course,no,yes,no,telephone,jun,thu,109,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,telephone,may,mon,290,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,retired,married,professional.course,no,no,no,telephone,oct,mon,270,2,0,no,failure,3.4,156,26.9,0,5017.5,0
age:not30-60,admin.,single,professional.course,no,yes,no,cellular,jul,wed,429,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,jun,wed,107,1,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,blue-collar,married,basic.9y,no,no,no,telephone,jul,mon,1356,3,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,blue-collar,married,basic.4y,yes,yes,no,cellular,may,thu,625,1,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,blue-collar,married,basic.6y,yes,no,no,telephone,may,thu,60,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,housemaid,married,high.school,yes,yes,no,cellular,aug,thu,107,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,single,high.school,no,yes,no,cellular,mar,thu,131,4,0,no,failure,1.8,160,50.0,1,5099.1,0
age:30-60,technician,single,professional.course,no,no,no,telephone,jun,tue,19,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,self-employed,single,university.degree,no,no,no,cellular,mar,fri,114,1,0,no,failure,1.8,160,50.0,1,5099.1,0
age:30-60,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,114,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,blue-collar,single,basic.9y,no,yes,no,cellular,apr,fri,65,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,fri,383,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,fri,107,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,jul,mon,623,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,services,single,high.school,no,yes,no,telephone,jun,mon,94,2,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,services,divorced,high.school,no,yes,yes,telephone,may,wed,88,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,divorced,university.degree,no,no,no,cellular,aug,thu,427,1,15,yes,success,2.9,154,31.4,0,5076.2,1
age:not30-60,self-employed,single,university.degree,no,yes,no,cellular,jul,mon,212,7,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,130,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,yes,yes,no,telephone,jun,thu,453,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,single,basic.6y,no,yes,no,cellular,jul,wed,142,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,apr,thu,83,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,high.school,no,yes,no,telephone,jun,thu,700,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,retired,married,basic.4y,no,yes,yes,cellular,oct,tue,120,1,6,yes,success,3.4,156,26.9,0,5017.5,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,188,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,yes,yes,cellular,jun,tue,444,1,0,yes,failure,2.9,161,40.8,1,5076.2,0
age:not30-60,retired,married,basic.4y,no,yes,no,cellular,nov,wed,406,1,0,yes,failure,3.4,158,30.1,0,5017.5,1
age:30-60,admin.,divorced,university.degree,no,no,yes,telephone,jul,fri,137,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,unemployed,married,university.degree,yes,yes,no,telephone,jun,thu,409,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,yes,telephone,jun,fri,172,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,professional.course,yes,yes,no,telephone,may,fri,264,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,high.school,yes,no,no,telephone,jun,tue,253,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,retired,married,professional.course,no,no,no,telephone,dec,wed,343,2,0,no,failure,3.0,159,33.0,0,5023.5,1
age:30-60,technician,divorced,high.school,no,no,no,cellular,may,mon,41,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,basic.4y,no,yes,no,cellular,nov,fri,382,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,single,basic.6y,yes,yes,no,cellular,apr,fri,155,3,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,management,married,professional.course,no,yes,no,cellular,may,thu,156,1,6,yes,success,1.8,160,46.2,1,5099.1,0
age:30-60,technician,divorced,professional.course,no,yes,yes,telephone,jul,mon,90,11,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,unknown,yes,yes,no,cellular,aug,mon,111,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,single,high.school,no,no,no,cellular,jun,fri,76,2,0,yes,failure,2.9,161,40.8,1,5076.2,0
age:30-60,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,180,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,single,basic.6y,yes,no,no,cellular,jul,thu,225,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,retired,married,basic.4y,no,yes,no,telephone,oct,wed,185,1,0,no,failure,3.4,156,26.9,0,5017.5,0
age:30-60,blue-collar,married,basic.9y,yes,no,yes,telephone,jun,fri,1210,1,0,no,failure,0.00014,176,41.8,4,5228.1,1
age:not30-60,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,102,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,94,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,high.school,no,yes,no,telephone,may,fri,70,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,technician,married,university.degree,no,yes,no,cellular,jul,wed,896,2,0,no,failure,2.9,156,33.6,1,5076.2,1
age:30-60,management,married,high.school,no,yes,no,telephone,may,fri,119,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unemployed,married,basic.9y,no,yes,yes,cellular,oct,fri,142,1,0,no,failure,1.1,178,49.5,0,4963.6,0
age:30-60,blue-collar,single,basic.4y,yes,no,no,cellular,jul,wed,72,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,yes,no,cellular,apr,thu,239,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:not30-60,retired,married,basic.4y,no,no,no,telephone,aug,thu,49,3,0,no,failure,2.9,154,31.4,0,5076.2,0
age:not30-60,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,82,2,0,no,failure,1.8,160,50.0,1,5099.1,0
age:not30-60,admin.,single,high.school,no,yes,no,cellular,may,thu,203,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,single,university.degree,no,yes,no,cellular,sep,wed,307,2,0,yes,failure,3.4,155,29.8,0,5017.5,0
age:30-60,technician,single,university.degree,no,no,no,cellular,aug,thu,183,7,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,high.school,no,yes,no,telephone,apr,tue,189,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,retired,married,university.degree,no,no,no,telephone,apr,mon,227,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,divorced,high.school,no,no,yes,telephone,may,tue,259,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,no,no,telephone,jun,wed,125,8,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,technician,married,professional.course,no,yes,no,cellular,aug,mon,341,1,3,yes,success,2.9,154,31.4,0,5076.2,1
age:30-60,blue-collar,single,basic.4y,yes,yes,yes,cellular,may,tue,233,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,145,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,single,basic.9y,no,no,yes,cellular,jul,fri,667,1,0,no,failure,1.7,174,40.3,0,4991.6,1
age:30-60,technician,married,professional.course,no,yes,yes,telephone,may,wed,192,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,single,basic.4y,no,no,no,telephone,jun,wed,205,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,admin.,married,unknown,no,yes,yes,cellular,jul,wed,130,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,high.school,no,yes,no,cellular,nov,thu,172,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,tue,148,1,0,yes,failure,2.9,154,31.4,0,5076.2,1
age:30-60,blue-collar,single,basic.9y,no,no,no,cellular,apr,wed,394,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,services,married,basic.6y,yes,yes,yes,cellular,jul,mon,76,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,divorced,high.school,no,no,no,cellular,mar,mon,222,1,12,yes,success,1.8,165,34.8,0,5008.7,1
age:30-60,admin.,married,university.degree,no,yes,no,telephone,may,tue,166,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,divorced,university.degree,yes,yes,no,cellular,jul,mon,849,1,0,no,failure,0.00014,171,42.7,4,5228.1,1
