age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,343,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,retired,married,basic.4y,no,no,no,cellular,jul,wed,390,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,high.school,no,no,no,telephone,jun,wed,143,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,aug,wed,178,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,married,high.school,no,no,no,cellular,may,mon,161,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,154,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,professional.course,yes,no,no,telephone,may,wed,257,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,nov,fri,15,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,may,fri,177,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,student,single,professional.course,no,no,yes,cellular,oct,tue,133,3,0,yes,failure,1.1,178,49.5,1,4963.6,0
age:30-60,unemployed,married,high.school,yes,yes,no,cellular,aug,wed,209,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,aug,mon,90,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,no,no,no,cellular,jul,mon,178,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,high.school,no,yes,no,cellular,may,wed,202,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jun,mon,175,1,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,housemaid,married,university.degree,no,no,no,telephone,jun,wed,68,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,single,high.school,yes,yes,no,cellular,may,wed,193,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,student,single,unknown,no,yes,no,cellular,jun,mon,139,1,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,housemaid,married,unknown,yes,yes,no,telephone,jun,mon,345,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,retired,married,basic.6y,yes,no,no,cellular,aug,wed,174,1,0,no,failure,2.9,154,31.4,0,5076.2,0
age:30-60,technician,divorced,basic.4y,no,yes,no,telephone,may,thu,452,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,divorced,unknown,no,no,no,cellular,aug,wed,251,2,15,yes,failure,2.9,154,31.4,0,5076.2,0
age:not30-60,admin.,single,high.school,no,yes,no,telephone,mar,fri,515,1,0,no,failure,1.8,160,50.0,1,5099.1,1
age:30-60,services,single,basic.9y,no,yes,no,cellular,jul,thu,123,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,100,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,apr,tue,179,3,0,no,failure,1.8,169,34.6,0,5008.7,1
age:30-60,management,single,university.degree,no,no,no,telephone,may,thu,176,13,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,single,basic.4y,no,no,no,cellular,jun,tue,185,1,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,services,married,high.school,no,yes,no,telephone,jun,wed,443,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,married,basic.9y,yes,yes,no,telephone,may,fri,385,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,married,university.degree,no,yes,no,cellular,may,mon,93,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,divorced,high.school,no,no,no,telephone,may,fri,162,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,122,6,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,74,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,yes,cellular,may,wed,173,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,205,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,divorced,basic.9y,yes,no,yes,telephone,may,mon,202,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,no,no,cellular,aug,thu,139,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,unknown,no,no,no,cellular,apr,fri,952,1,0,yes,failure,1.8,162,47.1,1,5099.1,1
age:30-60,admin.,single,university.degree,no,yes,no,cellular,apr,tue,461,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,admin.,married,high.school,no,yes,no,cellular,apr,wed,110,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,entrepreneur,married,high.school,no,no,no,cellular,nov,thu,150,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,single,university.degree,no,yes,no,cellular,jul,fri,381,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,high.school,no,yes,no,telephone,may,fri,448,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,81,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,retired,married,high.school,no,yes,no,cellular,aug,tue,242,6,3,yes,success,2.9,154,31.4,0,5076.2,1
age:30-60,admin.,single,university.degree,no,yes,no,cellular,nov,fri,163,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,196,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,no,yes,telephone,jun,thu,263,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,wed,86,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,thu,518,1,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,admin.,married,high.school,no,yes,no,cellular,jul,thu,74,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,single,university.degree,no,yes,yes,cellular,nov,wed,293,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,200,1,6,yes,success,1.8,169,34.6,0,5008.7,1
age:30-60,technician,married,university.degree,no,no,no,cellular,may,wed,1489,3,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,blue-collar,married,unknown,yes,no,no,cellular,jul,mon,375,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,214,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,telephone,jun,tue,269,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,retired,married,basic.9y,no,no,no,cellular,aug,mon,248,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,technician,unknown,university.degree,no,yes,no,cellular,may,mon,346,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,professional.course,yes,no,yes,cellular,aug,thu,318,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,cellular,apr,fri,36,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,management,married,university.degree,no,yes,yes,telephone,jul,thu,154,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,no,no,cellular,jul,thu,69,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,blue-collar,single,basic.6y,no,no,no,telephone,may,fri,213,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,university.degree,no,yes,no,cellular,may,mon,490,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,1855,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,jul,wed,144,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,university.degree,no,yes,no,cellular,jul,tue,129,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,oct,wed,194,1,3,yes,success,1.1,178,49.5,0,4963.6,1
age:not30-60,entrepreneur,married,basic.9y,yes,no,no,cellular,may,fri,133,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,unknown,no,yes,no,cellular,jun,tue,501,3,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,entrepreneur,divorced,high.school,no,yes,no,telephone,jun,mon,77,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,unknown,no,no,yes,telephone,may,tue,11,6,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,high.school,yes,yes,no,telephone,may,thu,180,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,single,high.school,no,no,no,cellular,jul,wed,435,1,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,thu,391,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,retired,married,high.school,yes,no,no,telephone,may,tue,15,13,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,married,university.degree,no,yes,no,telephone,jun,fri,11,12,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,telephone,jul,mon,118,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,no,no,telephone,oct,tue,540,1,0,no,failure,0.1,169,40.4,4,5195.8,1
age:30-60,admin.,married,university.degree,yes,no,no,cellular,jul,fri,67,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,single,university.degree,yes,no,no,cellular,jul,tue,312,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,may,fri,334,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,246,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,239,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,retired,married,basic.4y,no,no,no,telephone,sep,tue,201,1,0,yes,failure,3.4,155,29.8,0,5017.5,0
age:not30-60,technician,single,professional.course,no,yes,no,telephone,jun,wed,1195,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,high.school,no,no,no,telephone,jun,fri,392,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,basic.9y,yes,yes,no,cellular,jul,mon,114,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,services,single,unknown,no,yes,no,cellular,apr,thu,226,2,0,no,failure,1.8,169,34.6,0,5008.7,1
age:30-60,blue-collar,married,basic.9y,yes,yes,no,cellular,may,wed,254,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,dec,thu,244,2,6,yes,success,3.0,159,33.0,0,5023.5,1
age:30-60,management,single,university.degree,no,yes,yes,cellular,mar,tue,97,1,0,no,failure,1.8,160,50.0,1,5099.1,0
age:30-60,unknown,single,basic.4y,yes,no,no,telephone,may,fri,121,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,married,basic.4y,no,no,yes,cellular,may,wed,135,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,divorced,professional.course,no,no,yes,cellular,may,wed,445,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,high.school,no,no,no,telephone,may,wed,56,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,basic.9y,no,no,no,cellular,may,tue,17,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,services,married,high.school,no,yes,no,cellular,jul,tue,333,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,divorced,professional.course,no,no,no,cellular,aug,wed,101,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,yes,cellular,aug,tue,445,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,student,single,high.school,no,yes,yes,cellular,may,wed,66,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,high.school,no,no,no,cellular,jul,tue,135,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,130,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jun,thu,160,1,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,38,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,70,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,jul,tue,46,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,aug,wed,182,1,6,yes,failure,1.7,172,38.3,0,4991.6,1
age:30-60,admin.,married,university.degree,no,no,yes,cellular,aug,tue,72,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,yes,telephone,nov,tue,71,4,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,admin.,single,university.degree,no,yes,no,telephone,jul,mon,160,10,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,952,1,0,no,failure,1.8,162,47.1,1,5099.1,1
age:30-60,unknown,single,basic.4y,yes,no,no,telephone,may,thu,82,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,retired,single,university.degree,no,no,no,cellular,may,fri,114,3,0,no,failure,1.8,170,40.0,0,5008.7,0
age:30-60,entrepreneur,married,university.degree,no,yes,no,cellular,nov,wed,185,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,professional.course,no,no,no,telephone,jun,thu,638,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,single,high.school,yes,no,no,telephone,may,wed,145,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,telephone,jun,thu,266,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,nov,mon,324,2,0,no,failure,1.1,179,50.8,1,4963.6,0
age:not30-60,admin.,married,high.school,no,no,no,cellular,apr,mon,297,4,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,technician,married,high.school,yes,no,no,telephone,jun,thu,525,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,unknown,no,yes,no,telephone,jun,fri,42,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,unknown,married,unknown,no,yes,no,cellular,sep,wed,234,1,0,yes,failure,3.4,155,29.8,0,5017.5,1
age:30-60,technician,single,professional.course,no,yes,no,telephone,jun,wed,184,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,retired,divorced,professional.course,no,no,no,telephone,may,fri,219,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,yes,no,telephone,dec,tue,183,1,0,no,failure,0.2,159,45.9,3,5176.3,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,nov,thu,633,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,divorced,professional.course,no,yes,no,telephone,may,fri,363,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,professional.course,no,no,yes,cellular,nov,tue,835,1,0,no,failure,0.1,164,42.0,4,5195.8,1
age:30-60,retired,married,basic.9y,yes,no,yes,cellular,aug,mon,97,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,jul,wed,58,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,university.degree,no,no,no,telephone,jul,wed,74,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,married,university.degree,no,yes,no,cellular,aug,mon,209,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,single,basic.4y,yes,yes,no,telephone,jun,mon,101,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,married,university.degree,yes,yes,no,cellular,nov,wed,70,4,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,basic.9y,no,no,no,telephone,jun,wed,121,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,admin.,single,basic.9y,no,no,no,cellular,jul,thu,504,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,entrepreneur,married,university.degree,no,no,no,cellular,nov,wed,87,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,admin.,married,high.school,no,yes,no,cellular,jun,wed,37,1,0,yes,failure,2.9,161,40.8,1,5076.2,0
age:30-60,blue-collar,married,professional.course,yes,yes,yes,telephone,may,wed,236,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,214,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,housemaid,married,professional.course,yes,no,no,telephone,may,tue,74,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,yes,no,cellular,aug,mon,14,12,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,married,professional.course,no,no,no,cellular,aug,mon,186,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,married,university.degree,no,no,no,telephone,jun,fri,13,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,telephone,oct,fri,112,1,0,no,failure,0.1,169,40.4,4,5195.8,1
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,thu,82,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,aug,fri,233,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,single,high.school,no,no,no,cellular,may,mon,16,4,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,professional.course,yes,no,no,cellular,aug,tue,162,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,services,married,high.school,no,no,no,telephone,may,tue,189,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,134,5,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,management,married,university.degree,no,yes,no,cellular,oct,fri,336,2,0,yes,failure,3.4,156,26.9,0,5017.5,1
age:not30-60,student,single,unknown,no,yes,no,cellular,nov,wed,285,2,3,yes,success,3.4,158,30.1,0,5017.5,1
age:30-60,unemployed,married,basic.6y,no,yes,no,cellular,jun,thu,79,1,0,yes,failure,2.9,161,40.8,1,5076.2,0
age:not30-60,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,208,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,157,3,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,entrepreneur,married,basic.4y,yes,no,no,cellular,may,mon,332,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,student,single,high.school,no,no,no,telephone,nov,mon,105,2,0,no,failure,3.4,158,30.1,0,5017.5,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,cellular,aug,thu,48,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,may,wed,121,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,self-employed,married,university.degree,no,no,no,telephone,may,tue,31,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unknown,married,basic.6y,no,no,no,cellular,jul,fri,64,1,0,no,failure,2.9,156,33.6,1,5076.2,0
age:not30-60,technician,married,unknown,no,no,no,cellular,dec,thu,141,4,0,no,failure,3.0,159,33.0,0,5023.5,0
age:not30-60,services,single,high.school,no,yes,yes,telephone,may,fri,372,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.6y,yes,yes,no,cellular,may,tue,214,1,0,yes,success,1.8,160,46.2,1,5099.1,0
age:30-60,technician,single,professional.course,yes,yes,no,cellular,aug,mon,51,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,cellular,jul,wed,218,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,basic.6y,no,no,no,telephone,may,thu,1013,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,divorced,unknown,no,yes,yes,telephone,jun,wed,26,29,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,divorced,professional.course,yes,yes,no,cellular,apr,mon,104,5,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,technician,married,basic.9y,no,no,no,telephone,may,thu,514,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,134,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,university.degree,no,yes,yes,cellular,aug,thu,111,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,management,single,university.degree,no,yes,no,cellular,nov,wed,171,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
