age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,admin.,married,high.school,no,no,no,cellular,may,tue,172,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,119,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,admin.,single,university.degree,no,yes,no,cellular,jul,tue,490,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,yes,cellular,nov,wed,418,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,self-employed,married,university.degree,no,no,no,cellular,aug,thu,124,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,divorced,university.degree,no,yes,no,cellular,aug,thu,197,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,66,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,single,professional.course,no,no,no,cellular,may,wed,362,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,aug,wed,185,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,unknown,yes,yes,yes,telephone,may,tue,410,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,unknown,no,yes,no,telephone,may,fri,731,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,high.school,yes,yes,no,cellular,jul,mon,418,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,technician,single,university.degree,no,yes,yes,cellular,nov,thu,281,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,entrepreneur,married,high.school,no,no,no,cellular,sep,mon,145,1,0,yes,failure,1.1,173,37.5,0,4963.6,0
age:30-60,services,married,high.school,yes,no,yes,telephone,may,tue,69,11,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,services,married,high.school,no,no,no,telephone,jul,wed,60,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,126,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,self-employed,single,university.degree,no,yes,no,cellular,may,mon,445,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,university.degree,no,no,yes,telephone,jul,tue,650,2,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,retired,divorced,basic.4y,no,yes,no,telephone,may,wed,112,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,divorced,university.degree,no,yes,yes,telephone,may,thu,1026,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,university.degree,no,no,no,telephone,may,thu,500,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,university.degree,no,no,no,telephone,may,thu,272,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,yes,no,cellular,jul,wed,96,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,no,no,no,cellular,may,thu,116,4,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,high.school,no,no,no,cellular,apr,fri,469,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,student,single,unknown,no,yes,no,cellular,oct,fri,512,1,20,yes,failure,1.1,178,49.5,0,4963.6,0
age:30-60,student,married,high.school,no,yes,no,telephone,dec,wed,87,5,0,no,failure,3.0,159,33.0,0,5023.5,0
age:not30-60,technician,single,professional.course,no,yes,no,cellular,oct,mon,633,2,0,no,failure,3.4,156,26.9,0,5017.5,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,wed,397,2,0,yes,failure,2.9,154,31.4,0,5076.2,0
age:30-60,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,310,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,cellular,nov,mon,188,1,0,no,failure,1.1,179,50.8,1,4963.6,1
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,thu,159,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,yes,no,no,telephone,may,tue,505,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,single,high.school,no,no,yes,cellular,jul,tue,85,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,unemployed,divorced,high.school,yes,yes,no,telephone,may,wed,269,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,married,high.school,no,yes,no,cellular,may,wed,173,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,yes,no,no,telephone,may,fri,216,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,single,basic.6y,yes,yes,no,cellular,may,tue,108,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,married,high.school,no,no,yes,telephone,may,fri,30,18,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,single,basic.4y,no,no,no,telephone,jun,wed,205,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,145,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,married,university.degree,no,no,yes,cellular,jul,tue,630,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,unknown,no,no,no,telephone,jul,tue,529,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,divorced,university.degree,no,no,no,cellular,may,wed,161,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,student,single,unknown,no,no,no,cellular,apr,thu,263,1,0,no,failure,1.8,169,34.6,0,5008.7,0
age:30-60,technician,married,university.degree,no,no,no,telephone,may,tue,169,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,90,4,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,jul,thu,294,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,jul,mon,60,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,yes,yes,no,telephone,may,thu,188,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,high.school,yes,no,no,telephone,may,tue,276,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,tue,440,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,single,basic.9y,no,no,no,cellular,jul,wed,208,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,divorced,basic.9y,no,yes,no,cellular,jul,wed,85,13,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,high.school,no,no,no,cellular,jul,thu,28,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,divorced,university.degree,no,yes,no,telephone,may,fri,258,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,aug,thu,156,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,dec,wed,187,2,0,no,failure,3.0,159,33.0,0,5023.5,0
age:30-60,technician,married,university.degree,no,no,no,telephone,may,wed,364,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,1975,5,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,retired,married,basic.9y,yes,yes,no,telephone,jun,thu,60,20,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,divorced,professional.course,no,no,no,cellular,may,mon,78,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,married,high.school,no,no,no,telephone,may,fri,172,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,sep,wed,408,1,0,no,failure,3.4,155,29.8,0,5017.5,1
age:not30-60,retired,single,university.degree,no,yes,yes,cellular,may,fri,589,3,0,no,failure,1.8,170,40.0,0,5008.7,0
age:30-60,blue-collar,married,high.school,no,yes,yes,cellular,jul,wed,302,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,basic.6y,no,yes,no,cellular,jul,fri,40,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,housemaid,married,basic.4y,no,no,no,cellular,nov,fri,216,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,jul,thu,147,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,yes,yes,no,telephone,may,fri,2016,2,0,no,failure,0.00011,171,36.4,4,5191.0,1
age:30-60,services,married,professional.course,no,no,no,cellular,nov,thu,627,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,divorced,high.school,no,yes,no,cellular,aug,fri,178,1,6,yes,success,1.7,172,38.3,0,4991.6,1
age:30-60,admin.,married,high.school,no,yes,no,telephone,may,tue,207,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,unknown,no,yes,yes,cellular,aug,fri,246,7,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,365,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,retired,married,basic.4y,yes,yes,no,telephone,may,fri,557,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unemployed,married,university.degree,no,yes,no,cellular,nov,fri,211,7,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,aug,mon,724,12,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,wed,325,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,self-employed,married,basic.9y,yes,no,no,cellular,jul,thu,358,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,university.degree,no,yes,yes,cellular,jul,tue,113,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,yes,no,no,cellular,aug,wed,174,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,professional.course,yes,no,no,telephone,may,fri,90,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,retired,married,basic.4y,yes,yes,no,cellular,aug,thu,119,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,divorced,high.school,no,no,no,cellular,may,tue,101,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,226,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,divorced,high.school,no,yes,no,cellular,jul,thu,168,6,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,yes,yes,telephone,jun,fri,16,20,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,professional.course,no,yes,no,cellular,apr,tue,225,4,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,75,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,unknown,no,no,no,telephone,jun,wed,360,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,basic.6y,no,no,no,telephone,may,tue,32,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,yes,yes,no,telephone,jun,wed,272,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,high.school,yes,yes,no,cellular,nov,mon,219,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,technician,married,professional.course,no,no,no,cellular,jul,thu,81,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,high.school,yes,no,no,cellular,apr,mon,267,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,services,married,high.school,no,no,no,telephone,may,thu,134,6,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,no,no,cellular,nov,mon,75,1,0,no,failure,3.4,158,30.1,0,5017.5,0
age:30-60,admin.,married,unknown,yes,yes,no,cellular,jul,thu,418,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,single,high.school,no,yes,no,cellular,may,wed,152,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,housemaid,married,basic.6y,no,no,yes,telephone,may,mon,168,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,student,single,unknown,no,yes,no,telephone,apr,tue,396,3,0,no,failure,1.8,162,47.1,1,5099.1,1
age:not30-60,admin.,single,unknown,no,yes,no,cellular,apr,wed,545,2,6,yes,success,1.8,169,34.6,0,5008.7,1
age:30-60,management,married,basic.6y,no,yes,yes,cellular,aug,thu,354,3,0,no,failure,2.9,154,31.4,0,5076.2,1
age:not30-60,admin.,married,university.degree,no,no,no,telephone,jun,mon,121,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,university.degree,no,no,no,cellular,aug,fri,211,3,6,yes,success,1.7,172,38.3,0,4991.6,1
age:30-60,services,single,high.school,no,yes,no,cellular,jul,thu,48,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,unknown,married,unknown,yes,yes,yes,telephone,jun,tue,138,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,student,single,unknown,no,yes,no,cellular,nov,wed,92,2,0,no,failure,3.4,158,30.1,0,5017.5,0
age:30-60,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,89,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,retired,married,basic.9y,yes,no,no,telephone,jun,fri,25,8,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,entrepreneur,married,basic.4y,no,no,no,cellular,jul,mon,25,30,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,services,single,high.school,no,yes,no,cellular,apr,fri,515,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,unemployed,married,high.school,no,yes,no,telephone,may,mon,96,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,university.degree,no,no,no,telephone,may,wed,90,8,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,self-employed,married,university.degree,no,no,no,cellular,sep,wed,106,1,0,no,failure,3.4,155,29.8,0,5017.5,0
age:not30-60,retired,divorced,basic.4y,no,yes,no,cellular,apr,mon,142,2,0,no,failure,1.8,169,34.6,0,5008.7,1
age:30-60,blue-collar,married,unknown,no,no,no,telephone,may,fri,496,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,services,married,high.school,no,yes,no,cellular,nov,thu,114,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,apr,mon,199,6,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,263,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,university.degree,yes,yes,no,cellular,jul,mon,231,8,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,157,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,technician,single,basic.9y,no,no,no,telephone,jun,fri,111,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,high.school,no,no,no,telephone,nov,tue,301,1,0,yes,failure,1.1,179,50.8,1,4963.6,0
age:30-60,admin.,single,university.degree,no,yes,no,telephone,may,fri,395,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,aug,thu,277,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,single,professional.course,no,no,no,cellular,may,wed,531,2,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,unemployed,single,basic.4y,no,yes,no,telephone,jun,tue,55,2,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,self-employed,married,basic.4y,no,yes,no,telephone,jun,wed,105,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,telephone,may,mon,226,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,yes,yes,yes,telephone,jun,fri,545,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,admin.,married,university.degree,no,yes,no,cellular,aug,wed,718,1,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,entrepreneur,married,professional.course,yes,yes,no,cellular,aug,thu,293,4,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,340,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:not30-60,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,137,3,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,yes,telephone,jun,tue,131,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,management,married,university.degree,yes,no,no,telephone,may,thu,184,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,student,single,high.school,no,yes,yes,telephone,may,mon,127,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,wed,53,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,self-employed,married,basic.4y,yes,no,no,telephone,may,thu,23,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,divorced,professional.course,yes,no,no,telephone,jul,tue,665,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,university.degree,no,no,yes,cellular,aug,fri,327,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,entrepreneur,single,professional.course,no,yes,no,cellular,mar,fri,373,1,0,no,failure,1.8,165,34.8,0,5008.7,1
age:30-60,blue-collar,single,high.school,no,no,no,telephone,may,fri,71,5,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,597,1,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,entrepreneur,divorced,university.degree,no,yes,yes,telephone,jun,mon,579,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,may,mon,365,4,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,blue-collar,divorced,unknown,yes,no,no,telephone,jun,mon,68,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,basic.9y,no,yes,no,cellular,may,fri,152,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,blue-collar,single,basic.4y,no,yes,yes,cellular,may,thu,109,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,basic.9y,no,no,no,cellular,jul,wed,604,1,0,no,failure,1.7,174,40.3,0,4991.6,1
age:30-60,admin.,married,high.school,no,no,no,cellular,nov,wed,1061,4,0,no,failure,0.1,164,42.0,4,5195.8,1
age:not30-60,retired,divorced,basic.4y,no,yes,no,cellular,oct,thu,192,2,3,yes,success,1.1,178,49.5,0,4963.6,0
age:not30-60,blue-collar,single,high.school,no,yes,no,cellular,may,fri,858,3,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,entrepreneur,divorced,high.school,no,yes,yes,cellular,nov,wed,258,2,0,yes,failure,3.4,158,30.1,0,5017.5,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,178,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,tue,168,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,high.school,yes,no,no,telephone,jul,fri,189,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
