age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,blue-collar,married,basic.4y,no,yes,yes,cellular,may,mon,197,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,unemployed,married,basic.9y,no,no,no,cellular,may,mon,194,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,self-employed,married,university.degree,no,yes,no,telephone,nov,wed,20,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.6y,yes,no,no,cellular,may,fri,124,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,married,university.degree,yes,no,no,cellular,aug,wed,163,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,retired,married,basic.4y,yes,no,no,telephone,may,wed,1730,1,0,no,failure,0.00011,171,36.4,4,5191.0,1
age:30-60,admin.,married,university.degree,no,no,no,cellular,nov,fri,70,1,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,650,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,self-employed,single,university.degree,no,no,no,cellular,may,fri,386,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,admin.,single,high.school,no,yes,no,telephone,jun,tue,235,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,telephone,may,wed,309,3,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,single,basic.9y,yes,yes,no,telephone,may,fri,565,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,aug,tue,247,9,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,telephone,jun,tue,854,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,professional.course,yes,no,no,telephone,jun,wed,1138,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,services,single,high.school,no,no,no,cellular,apr,thu,528,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,471,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,housemaid,married,high.school,no,no,no,telephone,may,fri,161,12,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,single,high.school,no,yes,no,cellular,apr,thu,254,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,entrepreneur,married,basic.9y,yes,no,no,telephone,may,wed,444,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,635,1,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,admin.,divorced,high.school,no,no,no,cellular,jul,wed,364,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,thu,183,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,professional.course,no,no,no,cellular,aug,mon,370,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,telephone,may,mon,129,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,single,university.degree,no,yes,no,telephone,aug,wed,701,1,0,no,failure,2.9,154,31.4,0,5076.2,0
age:30-60,services,divorced,high.school,no,yes,yes,cellular,aug,tue,242,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,apr,wed,177,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,services,married,high.school,no,yes,no,cellular,may,thu,182,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,may,wed,615,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,university.degree,no,yes,no,cellular,nov,fri,312,1,0,no,failure,3.4,158,30.1,0,5017.5,0
age:30-60,admin.,married,basic.9y,no,no,no,telephone,jun,tue,116,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,yes,cellular,aug,tue,35,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,aug,tue,19,11,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,technician,married,basic.9y,no,yes,yes,cellular,may,mon,354,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,single,professional.course,no,yes,yes,cellular,aug,thu,94,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,unknown,yes,yes,no,cellular,apr,thu,307,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,cellular,aug,tue,213,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,399,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,divorced,high.school,no,yes,no,cellular,aug,fri,57,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,housemaid,married,basic.9y,no,yes,no,telephone,may,fri,263,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,154,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,high.school,no,yes,no,cellular,jul,fri,712,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,professional.course,no,no,no,cellular,aug,fri,222,6,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,yes,no,no,cellular,may,wed,139,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,high.school,no,no,no,cellular,nov,fri,122,4,0,yes,failure,3.4,158,30.1,0,5017.5,0
age:30-60,admin.,single,professional.course,no,no,no,telephone,aug,mon,10,1,0,no,failure,1.7,172,38.3,0,4991.6,0
age:30-60,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,204,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,single,basic.6y,no,yes,no,cellular,nov,wed,328,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,basic.4y,yes,no,no,telephone,jun,mon,746,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,single,basic.4y,no,no,no,cellular,jul,fri,308,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,75,6,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,unemployed,married,basic.4y,yes,yes,no,cellular,apr,fri,71,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,yes,yes,no,telephone,may,thu,140,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,married,basic.6y,no,yes,no,cellular,jul,mon,137,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,cellular,jul,mon,354,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,self-employed,married,professional.course,yes,no,no,cellular,may,fri,665,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,498,3,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,217,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,admin.,single,university.degree,yes,no,no,cellular,may,mon,220,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,high.school,yes,yes,no,cellular,apr,wed,222,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,high.school,yes,yes,no,telephone,jun,tue,306,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,single,basic.4y,yes,no,yes,cellular,nov,tue,307,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,308,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,entrepreneur,divorced,basic.6y,no,yes,no,cellular,may,fri,53,4,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,professional.course,yes,yes,no,telephone,may,tue,170,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,technician,single,university.degree,no,no,yes,cellular,apr,mon,400,5,0,yes,failure,1.8,162,47.1,1,5099.1,0
