age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
age:30-60,admin.,single,university.degree,no,yes,no,cellular,apr,mon,221,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,single,high.school,no,no,no,cellular,jun,wed,114,1,0,no,failure,2.9,161,40.8,1,5076.2,0
age:30-60,technician,single,university.degree,no,no,no,cellular,aug,wed,165,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,no,no,cellular,aug,mon,306,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,single,high.school,no,no,no,telephone,may,tue,1882,2,0,no,failure,0.00011,171,36.4,4,5191.0,1
age:30-60,unemployed,married,basic.9y,no,no,no,cellular,may,mon,540,1,0,yes,failure,1.8,170,40.0,0,5008.7,1
age:not30-60,student,single,professional.course,no,yes,no,cellular,apr,fri,96,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,telephone,sep,thu,217,2,0,no,failure,1.1,173,37.5,0,4963.6,0
age:30-60,blue-collar,married,unknown,no,no,no,cellular,may,thu,249,4,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,thu,202,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,basic.9y,yes,yes,no,telephone,may,wed,16,6,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,management,divorced,university.degree,no,yes,no,telephone,may,tue,342,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,services,single,basic.4y,no,yes,no,telephone,jun,tue,249,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,services,married,high.school,no,yes,no,cellular,may,tue,358,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,retired,single,professional.course,yes,yes,no,cellular,jul,fri,161,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,nov,wed,392,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,single,high.school,yes,yes,yes,cellular,aug,fri,107,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,services,single,high.school,no,yes,no,cellular,nov,fri,43,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,basic.4y,yes,yes,yes,cellular,aug,tue,286,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,high.school,no,yes,no,cellular,nov,wed,208,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,high.school,no,no,no,cellular,may,thu,62,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,single,high.school,yes,no,no,cellular,nov,mon,68,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,yes,yes,no,telephone,may,thu,71,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,divorced,high.school,yes,no,no,cellular,may,thu,45,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,student,married,university.degree,no,no,no,cellular,aug,mon,98,2,3,yes,success,2.9,154,31.4,0,5076.2,1
age:30-60,technician,married,professional.course,no,yes,yes,telephone,may,fri,456,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,student,single,unknown,no,yes,no,cellular,nov,fri,353,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,divorced,basic.9y,no,no,no,telephone,may,wed,211,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,services,single,high.school,no,yes,yes,cellular,apr,mon,289,3,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.6y,yes,no,no,telephone,may,fri,407,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,unknown,no,yes,no,cellular,apr,tue,379,3,7,yes,success,1.8,169,34.6,0,5008.7,1
age:30-60,technician,single,university.degree,no,no,no,cellular,jul,thu,131,8,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,retired,divorced,university.degree,no,yes,no,cellular,apr,mon,199,5,9,yes,success,1.8,162,47.1,1,5099.1,0
age:30-60,technician,single,professional.course,no,no,no,cellular,aug,mon,468,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,90,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,management,single,professional.course,no,yes,no,telephone,may,fri,256,6,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,married,university.degree,no,yes,no,cellular,jul,tue,71,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:not30-60,admin.,single,basic.9y,no,yes,yes,telephone,may,wed,264,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,university.degree,no,yes,no,cellular,oct,tue,149,1,0,no,failure,3.4,156,26.9,0,5017.5,1
age:30-60,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,178,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,services,married,high.school,no,no,no,cellular,jul,wed,650,1,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,admin.,single,university.degree,no,no,no,telephone,may,fri,123,4,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,61,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,housemaid,divorced,basic.4y,no,yes,yes,cellular,sep,wed,511,1,0,no,failure,3.4,155,29.8,0,5017.5,0
age:30-60,services,single,basic.6y,no,no,no,telephone,may,fri,361,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,single,university.degree,no,no,no,cellular,nov,tue,82,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,university.degree,no,no,no,telephone,jun,wed,52,6,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,high.school,yes,no,no,telephone,jun,fri,50,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,basic.4y,yes,yes,no,telephone,may,mon,288,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,114,1,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,university.degree,yes,no,no,telephone,jun,thu,252,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,oct,thu,326,1,0,no,failure,1.1,178,49.5,0,4963.6,1
age:30-60,blue-collar,single,high.school,no,no,no,cellular,apr,tue,259,2,0,yes,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,unemployed,single,high.school,no,yes,no,cellular,jul,thu,361,3,0,no,failure,0.00014,171,42.7,4,5228.1,1
age:30-60,retired,married,professional.course,no,yes,no,cellular,nov,mon,55,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,jul,fri,706,9,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,university.degree,no,no,no,telephone,nov,tue,195,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,nov,wed,654,2,0,no,failure,0.1,164,42.0,4,5195.8,1
age:30-60,admin.,divorced,professional.course,no,no,no,cellular,aug,wed,329,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,481,2,0,no,failure,1.8,160,46.2,1,5099.1,1
age:30-60,technician,married,professional.course,no,no,no,cellular,aug,thu,946,2,0,no,failure,0.00014,166,36.1,4,5228.1,1
age:30-60,blue-collar,divorced,basic.9y,no,no,no,cellular,may,fri,262,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,admin.,single,university.degree,no,yes,no,cellular,may,wed,234,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,divorced,high.school,no,yes,yes,cellular,nov,mon,90,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,professional.course,yes,no,no,telephone,may,tue,20,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,yes,yes,cellular,aug,fri,264,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,married,university.degree,no,no,no,telephone,may,wed,191,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,university.degree,no,yes,no,cellular,aug,tue,116,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,admin.,single,university.degree,no,yes,no,telephone,jun,thu,186,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,jun,wed,196,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,services,single,high.school,no,yes,no,telephone,may,mon,345,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,divorced,university.degree,no,yes,no,telephone,nov,wed,89,3,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,self-employed,divorced,basic.9y,no,yes,no,cellular,nov,thu,26,5,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,married,university.degree,no,no,no,cellular,aug,tue,85,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,retired,divorced,illiterate,no,no,no,cellular,aug,wed,146,4,0,no,failure,2.9,154,31.4,0,5076.2,0
age:30-60,technician,married,professional.course,yes,no,no,telephone,may,wed,806,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,187,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,basic.9y,no,no,no,cellular,jul,fri,271,5,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,management,married,university.degree,no,yes,no,cellular,jul,wed,217,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,married,university.degree,no,no,yes,telephone,may,fri,201,2,0,yes,failure,1.8,170,40.0,0,5008.7,0
age:30-60,blue-collar,married,basic.6y,yes,no,no,cellular,jul,mon,243,3,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,services,married,university.degree,no,no,no,telephone,jun,thu,254,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,technician,married,professional.course,yes,yes,no,telephone,may,thu,180,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,single,university.degree,yes,yes,no,cellular,jul,mon,106,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,may,thu,855,2,0,yes,failure,1.8,160,46.2,1,5099.1,1
age:30-60,admin.,divorced,high.school,no,yes,yes,telephone,nov,fri,544,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,118,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,340,2,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,professional.course,no,yes,yes,cellular,aug,mon,98,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,273,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,single,university.degree,yes,yes,no,cellular,aug,wed,141,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,admin.,single,university.degree,no,no,no,cellular,aug,tue,221,1,15,yes,success,2.9,154,31.4,0,5076.2,1
age:30-60,admin.,single,high.school,no,yes,no,cellular,may,tue,100,4,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,115,6,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,high.school,no,no,no,cellular,nov,fri,11,4,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,university.degree,yes,yes,no,cellular,nov,wed,108,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,services,married,high.school,no,no,no,telephone,may,fri,307,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,admin.,married,high.school,no,yes,no,telephone,aug,thu,173,6,0,yes,failure,1.7,172,38.3,0,4991.6,0
age:30-60,entrepreneur,divorced,university.degree,no,no,no,cellular,nov,mon,121,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,management,divorced,university.degree,no,no,yes,telephone,may,tue,116,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.4y,no,yes,no,cellular,aug,wed,108,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,147,3,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,no,no,cellular,aug,thu,126,6,0,no,failure,2.9,154,31.4,0,5076.2,0
age:30-60,blue-collar,married,basic.4y,yes,yes,no,telephone,jun,mon,184,5,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,technician,single,professional.course,no,yes,no,telephone,jun,wed,1195,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,married,high.school,no,no,no,cellular,oct,wed,190,1,2,yes,success,3.4,156,26.9,0,5017.5,0
age:not30-60,admin.,single,high.school,no,no,no,telephone,may,fri,113,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,technician,single,high.school,no,no,no,cellular,jul,tue,431,8,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,mon,88,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:not30-60,blue-collar,married,high.school,no,yes,no,cellular,jun,mon,563,4,4,yes,success,1.7,172,39.8,0,4991.6,1
age:30-60,technician,single,university.degree,no,no,no,cellular,nov,thu,454,1,0,no,failure,0.1,164,42.0,4,5195.8,1
age:not30-60,student,single,high.school,no,yes,no,cellular,may,thu,959,3,0,yes,failure,1.8,160,46.2,1,5099.1,1
age:not30-60,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,60,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,admin.,divorced,high.school,no,no,yes,cellular,nov,fri,377,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,basic.9y,no,yes,no,cellular,nov,tue,54,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,university.degree,no,yes,no,telephone,may,thu,240,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.6y,yes,no,no,cellular,may,wed,188,1,0,yes,failure,1.8,160,46.2,1,5099.1,0
age:30-60,services,married,basic.4y,yes,yes,yes,cellular,apr,thu,260,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,high.school,no,no,no,cellular,nov,tue,105,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,basic.4y,yes,no,no,telephone,may,mon,269,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,110,4,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,self-employed,single,basic.4y,no,yes,no,telephone,may,fri,742,2,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,single,professional.course,no,yes,no,cellular,aug,tue,1416,2,12,yes,success,2.9,154,31.4,0,5076.2,1
age:30-60,management,married,university.degree,no,yes,no,cellular,aug,tue,343,7,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,retired,married,university.degree,yes,no,no,telephone,jun,mon,26,3,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:30-60,admin.,single,high.school,no,no,no,cellular,oct,fri,165,1,0,yes,failure,3.4,156,26.9,0,5017.5,0
age:not30-60,management,married,university.degree,no,no,no,cellular,jun,tue,205,1,0,no,failure,2.9,161,40.8,1,5076.2,1
age:30-60,housemaid,married,university.degree,no,no,no,cellular,nov,mon,176,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,married,high.school,yes,no,no,cellular,aug,thu,124,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,married,basic.9y,no,no,yes,cellular,may,wed,36,2,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,single,high.school,no,no,no,cellular,apr,fri,285,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:not30-60,admin.,single,university.degree,no,yes,no,telephone,apr,thu,100,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,management,married,university.degree,no,no,no,cellular,jul,thu,52,4,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,single,basic.9y,no,yes,no,cellular,apr,thu,173,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,high.school,no,yes,no,cellular,nov,tue,125,2,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,119,2,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,blue-collar,married,basic.4y,no,no,yes,cellular,may,tue,337,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,154,2,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,single,basic.9y,no,no,no,telephone,jul,tue,346,2,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,technician,single,professional.course,no,no,no,cellular,aug,mon,97,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,services,married,basic.4y,no,no,no,telephone,jun,fri,247,1,0,no,failure,0.00014,176,41.8,4,5228.1,0
age:not30-60,student,single,high.school,no,yes,no,cellular,may,mon,73,1,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,technician,married,professional.course,yes,no,yes,cellular,aug,mon,281,3,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:30-60,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,318,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,34,9,0,no,failure,1.8,160,46.2,1,5099.1,0
age:30-60,blue-collar,married,professional.course,yes,no,no,cellular,apr,thu,140,2,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,blue-collar,married,professional.course,no,yes,yes,telephone,may,thu,224,1,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,technician,married,professional.course,no,yes,no,cellular,nov,mon,199,1,0,no,failure,0.1,164,42.0,4,5195.8,0
age:30-60,entrepreneur,married,university.degree,no,no,yes,cellular,apr,thu,488,1,0,no,failure,1.8,162,47.1,1,5099.1,0
age:30-60,admin.,married,university.degree,no,yes,no,cellular,jul,wed,618,1,0,no,failure,0.00014,171,42.7,4,5228.1,0
age:30-60,blue-collar,married,professional.course,yes,yes,no,telephone,may,thu,120,5,0,no,failure,0.00011,171,36.4,4,5191.0,0
age:30-60,management,single,university.degree,no,yes,yes,cellular,may,thu,146,3,0,no,failure,1.8,160,46.2,1,5099.1,0
age:not30-60,technician,single,professional.course,no,yes,no,cellular,nov,fri,38,2,0,yes,failure,0.1,164,42.0,4,5195.8,0
age:30-60,technician,married,professional.course,no,no,no,cellular,aug,tue,98,1,0,no,failure,0.00014,166,36.1,4,5228.1,0
age:not30-60,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,326,1,11,yes,success,1.8,160,46.2,1,5099.1,0
age:30-60,entrepreneur,single,university.degree,no,yes,no,cellular,nov,thu,531,1,0,yes,failure,0.1,164,42.0,4,5195.8,1
