LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_PAYEMENT
420000.0,Female,Graduate_school,Married,45,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,23621.0,29042.0,35000.0,292962.0,247622.0,23621.0,29052.0,35000.0,292962.0,0.0,606.0,0
50000.0,Female,University,Married,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,47254.0,43583.0,35245.0,27520.0,25928.0,26470.0,1720.0,3100.0,1723.0,1100.0,1111.0,1200.0,1
180000.0,Female,University,Married,40,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,20831.0,1537.0,-43.0,-43.0,-43.0,-43.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,Male,University,Single,25,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,44630.0,44802.0,40686.0,7710.0,0.0,0.0,1200.0,1200.0,1000.0,0.0,0.0,0.0,1
50000.0,Male,University,Single,47,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,19949.0,19356.0,19849.0,20301.0,17951.0,17254.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,0
30000.0,Male,Graduate_school,Single,34,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_duly,21107.0,24117.0,24424.0,24627.0,24093.0,24785.0,3374.0,1000.0,900.0,0.0,1094.0,1000.0,1
170000.0,Male,Graduate_school,Married,35,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,Male,Graduate_school,Married,40,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,80987.0,79085.0,82799.0,86407.0,88959.0,97487.0,0.0,5000.0,5000.0,4000.0,10000.0,3724.0,1
120000.0,Female,High_school,Single,53,Pay_delay>=1,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,66963.0,68780.0,70830.0,71557.0,73052.0,74502.0,3500.0,3800.0,2500.0,2804.0,2820.0,3000.0,1
320000.0,Female,University,Married,44,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,396.0,396.0,396.0,792.0,396.0,396.0,396.0,396.0,792.0,0.0,396.0,396.0,0
140000.0,Female,High_school,Married,37,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,1208.0,4411.0,3957.0,5241.0,3943.0,3933.0,4411.0,3957.0,5241.0,3943.0,3933.0,0.0,0
80000.0,Female,University,Married,30,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,82891.0,80997.0,81380.0,75374.0,77158.0,78710.0,0.0,3299.0,2699.0,3000.0,2987.0,3100.0,0
70000.0,Male,Graduate_school,Married,39,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,60412.0,67474.0,68750.0,59186.0,48178.0,46197.0,8137.0,3100.0,7172.0,10000.0,1662.0,3000.0,0
100000.0,Female,Graduate_school,Married,37,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,68760.0,70113.0,71567.0,72410.0,73846.0,75556.0,3095.0,3181.0,2628.0,2640.0,2897.0,3600.0,0
50000.0,Female,High_school,Single,27,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,41991.0,42736.0,45821.0,46767.0,45886.0,48701.0,1720.0,3805.0,2000.0,0.0,3581.0,0.0,0
120000.0,Female,Graduate_school,Single,25,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,11431.0,6857.0,6865.0,8209.0,4825.0,4322.0,6000.0,3147.0,12000.0,4000.0,5000.0,1759.0,0
20000.0,Female,University,Married,38,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,18666.0,18087.0,17517.0,16930.0,18043.0,17156.0,0.0,0.0,0.0,1381.0,0.0,1600.0,1
150000.0,Female,Graduate_school,Single,25,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_duly,2784.0,0.0,594.0,594.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,1
270000.0,Female,Graduate_school,Single,31,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,173.0,2254.0,3679.0,4065.0,3975.0,8195.0,2254.0,1522.0,4065.0,4056.0,81.0,83.0,0
170000.0,Male,University,Married,46,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,94791.0,89330.0,88384.0,84456.0,69871.0,62012.0,4300.0,3314.0,3050.0,2600.0,2600.0,4860.0,1
260000.0,Male,Graduate_school,Single,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,256324.0,250666.0,245741.0,240132.0,234520.0,227149.0,10000.0,9000.0,10340.0,11500.0,8042.0,14000.0,0
150000.0,Male,University,Married,36,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,88655.0,86333.0,88931.0,92441.0,102903.0,105240.0,0.0,4000.0,5000.0,12000.0,4000.0,6000.0,1
210000.0,Female,Graduate_school,Single,29,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,217220.0,231500.0,197027.0,198293.0,197841.0,205864.0,7700.0,10292.0,8900.0,7200.0,14300.0,10000.0,0
170000.0,Male,High_school,Married,45,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,40441.0,40937.0,34090.0,34894.0,36829.0,37727.0,5000.0,2000.0,2000.0,3000.0,2000.0,2000.0,0
50000.0,Male,University,Single,25,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,5832.0,33559.0,32774.0,23113.0,19852.0,17308.0,30074.0,1800.0,1000.0,700.0,1000.0,1000.0,0
80000.0,Female,University,Married,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,49005.0,49551.0,45930.0,0.0,0.0,0.0,2141.0,2150.0,0.0,0.0,0.0,0.0,0
30000.0,Male,Graduate_school,Married,52,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,15743.0,16784.0,18998.0,18395.0,19100.0,20582.0,1300.0,2500.0,0.0,1000.0,1800.0,0.0,0
160000.0,Male,High_school,Married,46,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,168501.0,160421.0,157661.0,73322.0,57835.0,41842.0,0.0,6322.0,2275.0,2343.0,3069.0,77005.0,0
30000.0,Female,University,Married,56,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,10232.0,11564.0,14099.0,13580.0,13657.0,16356.0,1510.0,3042.0,0.0,600.0,2942.0,600.0,1
380000.0,Male,Graduate_school,Single,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,73903.0,66541.0,58665.0,43837.0,72069.0,61925.0,2924.0,2555.0,1515.0,37056.0,2413.0,1522.0,0
170000.0,Female,University,Married,31,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,63948.0,62090.0,63000.0,0.0,0.0,3300.0,5000.0,4000.0,0.0,0.0,3300.0,0.0,0
260000.0,Female,Graduate_school,Single,30,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,3459.0,0.0,0.0,200.0,0.0,3459.0,0.0,0.0,200.0,0.0,950.0,0
150000.0,Female,Graduate_school,Single,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,7249.0,4090.0,36897.0,35755.0,16251.0,7392.0,1070.0,35755.0,2000.0,0.0,2000.0,2931.0,0
90000.0,Female,University,Single,39,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,2618.0,8489.0,371.0,385.0,13273.0,20971.0,7639.0,11336.0,1501.0,13278.0,10022.0,14045.0,0
70000.0,Male,University,Single,38,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,48421.0,49620.0,49976.0,20882.0,16401.0,16903.0,2006.0,1362.0,1268.0,587.0,766.0,1000.0,0
30000.0,Female,Graduate_school,Single,27,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,28686.0,27620.0,28164.0,30444.0,29887.0,29153.0,0.0,2000.0,3000.0,0.0,1000.0,1000.0,0
20000.0,Male,High_school,Married,46,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,11325.0,12654.0,13659.0,13635.0,13922.0,14689.0,1519.0,1524.0,500.0,507.0,1000.0,500.0,0
180000.0,Male,High_school,Married,30,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,56951.0,57941.0,58994.0,60047.0,61389.0,63048.0,2100.0,2150.0,2200.0,2500.0,3000.0,1000.0,0
190000.0,Female,Graduate_school,Single,28,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,143464.0,146943.0,151905.0,153538.0,156664.0,160361.0,5795.0,7408.0,5645.0,5753.0,6370.0,5865.0,0
230000.0,Female,High_school,Single,36,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,13809.0,13533.0,13200.0,15789.0,14242.0,15251.0,1533.0,1200.0,2789.0,1242.0,1251.0,1272.0,0
280000.0,Female,Graduate_school,Single,29,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,1939.0,333.0,779.0,8029.0,8040.0,2979.0,333.0,779.0,8029.0,11.0,3129.0,138.0,0
30000.0,Female,University,Single,26,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,27376.0,27639.0,27788.0,25484.0,25707.0,25797.0,1500.0,3608.0,0.0,1000.0,1100.0,2200.0,0
240000.0,Male,Graduate_school,Single,33,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,47742.0,27044.0,24007.0,0.0,0.0,0.0,1898.0,1006.0,0.0,0.0,0.0,0.0,0
60000.0,Female,University,Single,26,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,3724.0,5782.0,24653.0,25831.0,27483.0,28085.0,5600.0,20000.0,2500.0,3000.0,2000.0,1500.0,0
100000.0,Female,Graduate_school,Single,27,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,53213.0,50842.0,48205.0,47324.0,45723.0,46708.0,6.0,2031.0,1800.0,2000.0,1900.0,2000.0,1
50000.0,Male,High_school,Single,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,50375.0,51400.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,Male,University,Married,55,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,184505.0,182475.0,180103.0,180647.0,76236.0,71415.0,8000.0,7512.0,8034.0,5600.0,0.0,2700.0,0
420000.0,Female,Graduate_school,Married,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,440.0,1479.0,2940.0,3160.0,4160.0,883.0,1039.0,1500.0,3160.0,1000.0,883.0,28000.0,0
140000.0,Male,High_school,Married,56,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,7272.0,7906.0,8717.0,9046.0,9369.0,10165.0,1299.0,1500.0,1000.0,1000.0,1500.0,1000.0,0
80000.0,Female,Graduate_school,Married,54,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,12894.0,15449.0,14909.0,14915.0,15382.0,16374.0,3084.0,0.0,550.0,707.0,1400.0,200.0,1
50000.0,Male,Others,Single,26,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,Female,Graduate_school,Single,31,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,81734.0,82238.0,80623.0,90997.0,62063.0,62003.0,3687.0,4539.0,2220.0,3214.0,2407.0,2061.0,0
360000.0,Female,Graduate_school,Single,32,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,192160.0,197204.0,119028.0,103046.0,15863.0,10503.0,20104.0,4816.0,2061.0,15863.0,21.0,5016.0,0
150000.0,Female,Graduate_school,Married,44,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_delay>=1,27270.0,24600.0,0.0,10195.0,24232.0,22000.0,0.0,0.0,10195.0,24232.0,0.0,0.0,1
50000.0,Male,University,Single,24,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,33715.0,22824.0,17144.0,18104.0,19205.0,19014.0,6600.0,1900.0,1500.0,1500.0,1500.0,1500.0,0
250000.0,Female,Graduate_school,Married,47,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,43098.0,10606.0,49815.0,19857.0,56064.0,45427.0,10615.0,49825.0,19866.0,56074.0,45443.0,29916.0,0
160000.0,Female,Graduate_school,Married,35,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,6371.0,0.0,0.0,0.0,0.0,6371.0,0.0,0.0,0.0,8399.0,0
210000.0,Male,Graduate_school,Married,39,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,980.0,0.0,650.0,3446.0,0.0,0.0,0.0,650.0,3446.0,0.0,0.0,0.0,1
150000.0,Female,Graduate_school,Single,25,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,150562.0,148689.0,147296.0,144927.0,54116.0,6072.0,5196.0,3171.0,3699.0,69245.0,1030.0,0.0,0
500000.0,Female,Graduate_school,Married,44,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,2128.0,635.0,13258.0,4562.0,893.0,2030.0,635.0,13337.0,4562.0,893.0,2030.0,0.0,0
320000.0,Female,Graduate_school,Single,32,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,20488.0,18607.0,41195.0,89714.0,64646.0,6103.0,18615.0,42067.0,30014.0,39515.0,6110.0,11611.0,0
390000.0,Female,Graduate_school,Married,33,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,5602.0,48329.0,45281.0,31219.0,24962.0,17002.0,48329.0,2287.0,1500.0,4962.0,815.0,10000.0,0
50000.0,Male,University,Single,26,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,48036.0,46787.0,42011.0,19147.0,2845.0,20041.0,2100.0,1227.0,383.0,2000.0,20000.0,649.0,1
200000.0,Female,University,Married,28,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,34819.0,165.0,1850.0,1538.0,165.0,165.0,165.0,1850.0,1538.0,165.0,165.0,165.0,0
50000.0,Male,Graduate_school,Single,39,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,33307.0,38730.0,50694.0,49483.0,17299.0,17959.0,6000.0,13000.0,0.0,1000.0,1000.0,2000.0,1
40000.0,Female,High_school,Married,49,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,159.0,0
270000.0,Female,Graduate_school,Single,37,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,7842.0,6380.0,16098.0,1350.0,558.0,0.0,6380.0,16098.0,1350.0,558.0,0.0,128934.0,0
280000.0,Male,Graduate_school,Single,36,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,10831.0,4211.0,3057.0,1333.0,302.0,5419.0,4216.0,4585.0,0.0,302.0,5419.0,1005.0,1
90000.0,Female,High_school,Single,25,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,74818.0,57334.0,49899.0,37251.0,33061.0,30869.0,2400.0,1502.0,2006.0,1500.0,1500.0,1500.0,0
50000.0,Female,University,Married,45,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,45390.0,46210.0,46549.0,20084.0,20264.0,19064.0,2321.0,1660.0,3000.0,1004.0,1003.0,627.0,0
20000.0,Female,Graduate_school,Single,25,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,15790.0,16906.0,17936.0,5995.0,7885.0,9657.0,1372.0,1500.0,1000.0,2000.0,2000.0,0.0,1
60000.0,Male,High_school,Single,26,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,61966.0,60308.0,47536.0,17079.0,18219.0,19542.0,0.0,5021.0,5000.0,2000.0,2000.0,1720.0,0
200000.0,Male,Graduate_school,Single,28,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,13383.0,1183.0,14714.0,11938.0,303.0,3262.0,1183.0,14714.0,0.0,303.0,3262.0,3635.0,0
30000.0,Female,High_school,Married,56,Pay_duly,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,16088.0,24800.0,25098.0,24396.0,24907.0,25555.0,9000.0,1000.0,0.0,903.0,1061.0,942.0,0
320000.0,Male,Graduate_school,Married,43,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,18625.0,28143.0,32159.0,31851.0,3105.0,-45.0,10000.0,5000.0,0.0,0.0,0.0,0.0,1
230000.0,Female,Graduate_school,Married,44,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,3884.0,949.0,2864.0,933.0,0.0,0.0,949.0,2873.0,933.0,0.0,0.0,0.0,0
170000.0,Female,Graduate_school,Married,52,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,2939.0,5447.0,416.0,7509.0,6387.0,1516.0,3000.0,5.0,7509.0,6387.0,1666.0,3023.0,0
20000.0,Male,University,Single,35,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,15668.0,15119.0,17976.0,19088.0,18500.0,20712.0,0.0,3108.0,1700.0,0.0,3500.0,0.0,1
220000.0,Female,High_school,Single,32,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,209259.0,192365.0,184198.0,171391.0,178742.0,164793.0,7000.0,15000.0,6000.0,10000.0,10000.0,7000.0,0
50000.0,Male,Graduate_school,Single,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,49114.0,49907.0,38376.0,19595.0,19851.0,20256.0,2005.0,1323.0,840.0,713.0,727.0,701.0,0
340000.0,Female,Graduate_school,Married,56,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,5610.0,5399.0,12347.0,8612.0,5479.0,0.0,5399.0,12353.0,8619.0,0.0,0.0,0.0,1
40000.0,Female,University,Single,24,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,38221.0,34975.0,19606.0,21272.0,22923.0,24539.0,3107.0,3000.0,2000.0,2000.0,2000.0,0.0,1
30000.0,Female,Graduate_school,Single,24,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,28885.0,27924.0,27709.0,27457.0,26848.0,26407.0,1459.0,1414.0,952.0,1002.0,832.0,2698.0,0
20000.0,Male,University,Single,31,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,21763.0,21145.0,20930.0,20182.0,19836.0,11998.0,0.0,549.0,0.0,0.0,0.0,0.0,0
20000.0,Female,High_school,Married,58,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,8287.0,10978.0,11207.0,11227.0,12042.0,12850.0,3000.0,700.0,500.0,1000.0,1000.0,1000.0,1
470000.0,Male,University,Married,41,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,13780.0,12242.0,32463.0,20621.0,13711.0,8294.0,12300.0,32520.0,34.0,68.0,8334.0,45684.0,0
300000.0,Male,University,Married,41,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,163033.0,140472.0,96234.0,64482.0,100558.0,76056.0,5505.0,5000.0,3000.0,95000.0,4000.0,3500.0,0
200000.0,Male,Graduate_school,Single,29,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40000.0,Female,Others,Married,48,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,36581.0,37896.0,40262.0,40370.0,39970.0,39970.0,1926.0,3292.0,1400.0,0.0,0.0,0.0,0
90000.0,Male,University,Married,44,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,58395.0,59559.0,61640.0,62793.0,63493.0,67204.0,2134.0,3043.0,3000.0,2300.0,4506.0,15490.0,1
180000.0,Female,Graduate_school,Single,32,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,64008.0,3414.0,3844.0,5344.0,4000.0,10395.0,3414.0,1500.0,1500.0,0.0,10395.0,3600.0,0
360000.0,Male,High_school,Married,62,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,234825.0,242378.0,235716.0,171573.0,95455.0,91687.0,15000.0,12000.0,10000.0,10000.0,0.0,10000.0,0
200000.0,Female,Graduate_school,Single,40,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,7277.0,-6.0,-6.0,3044.0,4412.0,3412.0,6.0,0.0,3050.0,4412.0,0.0,0.0,0
50000.0,Male,High_school,Single,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,17095.0,18261.0,19313.0,19304.0,19725.0,5770.0,1448.0,1500.0,419.0,455.0,115.0,19627.0,0
10000.0,Female,Graduate_school,Married,39,Pay_delay>=1,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,0.0,0.0,9996.0,9689.0,9747.0,10328.0,0.0,9996.0,0.0,363.0,752.0,0.0,1
30000.0,Male,High_school,Married,42,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,24335.0,23651.0,26346.0,26920.0,26194.0,27854.0,0.0,3401.0,1300.0,0.0,2400.0,2000.0,1
150000.0,Female,Graduate_school,Single,28,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,-89.0,13894.0,24782.0,1927.0,8200.0,3867.0,13983.0,24831.0,2358.0,8210.0,19.0,0.0,0
100000.0,Female,University,Single,24,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,7094.0,8249.0,7911.0,17716.0,1002.0,1518.0,1439.0,2000.0,10070.0,1002.0,1000.0,500.0,0
170000.0,Female,High_school,Married,41,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,1000.0,0.0,978.0,1009.0,1101.0,0.0,0.0,978.0,1009.0,1101.0,0.0,912.0,0
240000.0,Male,Graduate_school,Single,29,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,240248.0,221277.0,201606.0,183454.0,180255.0,184230.0,11000.0,9100.0,8000.0,8000.0,7000.0,8000.0,0
20000.0,Female,University,Single,45,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,4516.0,-630.0,18976.0,8005.0,3034.0,9287.0,700.0,21400.0,1005.0,3034.0,9287.0,85.0,0
