id,kl_constr,loss,kl_min,kl_max,min_disp,max_disp,min_feasible,max_feasible,fidelity_explainer
0.95,0.2,0.034,0.1991,0.14197,0.08808,0.21667,True,True,0.93461
0.96,0.005,0.03562,0.16316,0.08898,0.08085,0.18168,False,False,0.93026
0.96,0.01,0.03562,0.16312,0.089,0.0802,0.18163,False,False,0.93026
0.96,0.03,0.03562,0.16307,0.08903,0.07819,0.18156,False,False,0.93026
0.96,0.05,0.03562,0.163,0.08917,0.06978,0.1815,False,False,0.93026
0.96,0.07,0.03562,0.16285,0.08923,0.06765,0.1813,False,True,0.93026
0.96,0.1,0.03562,0.16255,0.0996,0.00792,0.18103,False,True,0.93026
0.96,0.2,0.03562,0.19914,0.14842,0.09862,0.21669,True,True,0.93026
0.97,0.005,0.03853,0.16311,0.08899,0.08037,0.18163,False,False,0.9227
0.97,0.01,0.03853,0.16311,0.08901,0.07963,0.18163,False,False,0.9227
0.97,0.03,0.03853,0.16306,0.08906,0.07622,0.18155,False,False,0.9227
0.97,0.05,0.03853,0.16297,0.08923,0.06765,0.18147,False,False,0.9227
0.97,0.07,0.03853,0.16292,0.08923,0.06765,0.18142,False,True,0.9227
0.97,0.1,0.03853,0.16223,0.09965,0.00764,0.18073,False,True,0.9227
0.97,0.2,0.03853,0.1992,0.15946,0.11573,0.21673,True,True,0.9227
0.98,0.005,0.04187,0.16313,0.08902,0.0789,0.18164,False,False,0.9155
0.98,0.01,0.04187,0.16308,0.08902,0.07862,0.18158,False,False,0.9155
0.98,0.03,0.04187,0.16303,0.0891,0.07264,0.18149,False,False,0.9155
0.98,0.05,0.04187,0.16286,0.08923,0.06765,0.18133,False,False,0.9155
0.98,0.07,0.04187,0.16281,0.08923,0.06765,0.1813,False,True,0.9155
0.98,0.1,0.04187,0.16246,0.09968,0.00743,0.18088,False,True,0.9155
0.98,0.2,0.04187,0.19925,0.17242,0.1339,0.21675,True,True,0.9155
0.99,0.005,0.04776,0.16294,0.08906,0.07644,0.18142,False,False,0.90718
0.99,0.01,0.04776,0.16295,0.08906,0.07573,0.18147,False,False,0.90718
0.99,0.03,0.04776,0.16287,0.08923,0.06765,0.18135,False,False,0.90718
0.99,0.05,0.04776,0.16264,0.08923,0.06765,0.18113,False,False,0.90718
0.99,0.07,0.04776,0.16233,0.08923,0.06765,0.18078,False,True,0.90718
0.99,0.1,0.04776,0.1639,0.09968,0.00726,0.18276,False,True,0.90718
0.99,0.2,0.04776,0.19925,0.19511,0.16312,0.21669,True,True,0.90718
